WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
146	17401596	83018	17407384	914640	17413187	766302	17401596	0.84205	17407384	1.00579	17413187	1.06879	17401596	98590.3449913901	17407384	909374.720369063	17413187	716980.884925944	17418163	78711	17423951	952354	17429770	1041550	17418163	0.84202	17423951	1.00606	17429770	1.06935	17418163	93478.7772261942	17423951	946617.497962348	17429770	974002.89895731	17434746	50343	17440534	938635	17446321	1916574	17434746	0.84127	17440534	1.00527	17446321	1.06874	17434746	59841.6679544023	17440534	933714.325504591	17446321	1793302.39347269
147	17521607	83183	17527395	912371	17533198	763471	17521607	0.84095	17527395	1.00481	17533198	1.06964	17521607	98915.5122183245	17527395	908003.503149849	17533198	713764.444112038	17538174	78897	17543978	950645	17549765	1031425	17538174	0.84147	17543978	1.00528	17549765	1.06888	17538174	93760.9183928126	17543978	945651.957663536	17549765	964958.648304768	17554742	50879	17560529	938941	17566332	1903815	17554742	0.84146	17560529	1.00568	17566332	1.06946	17554742	60465.143916526	17560529	933637.936520563	17566332	1780164.75604511
148	17641618	82882	17647437	912197	17653240	762762	17641618	0.84129	17647437	1.0056	17653240	1.06942	17641618	98517.7524991382	17647437	907117.143993636	17653240	713248.30281835	17658201	79203	17664004	951876	17669807	1024352	17658201	0.84129	17664004	1.00558	17669807	1.06935	17658201	94144.7063438291	17664004	946594.005449591	17669807	957920.231916585	17674784	51144	17680571	938323	17686359	1893945	17674784	0.84169	17680571	1.00546	17686359	1.06973	17674784	60763.4639831767	17680571	933227.577427247	17686359	1770488.81493461
149	17761629	83607	17767417	914318	17773220	760754	17761629	0.84136	17767417	1.00575	17773220	1.06987	17761629	99371.2560616145	17767417	909090.728312205	17773220	711071.438585997	17778196	79452	17783984	951502	17789787	1015682	17778196	0.84169	17783984	1.00574	17789787	1.06921	17778196	94395.7989283465	17783984	946071.549306978	17789787	949936.869277317	17794764	51704	17800551	940400	17806354	1880905	17794764	0.8412	17800551	1.00556	17806354	1.06888	17794764	61464.5744174988	17800551	935200.286407574	17806354	1759697.06608787
150	17881640	83566	17887428	913696	17893231	760111	17881640	0.84169	17887428	1.00561	17893231	1.06907	17881640	99283.5842174672	17887428	908598.760951064	17893231	711002.08592515	17898207	79202	17903995	949894	17909798	1007413	17898207	0.84087	17903995	1.00461	17909798	1.06925	17898207	94190.5407494619	17903995	945535.083266143	17909798	942167.874678513	17914775	52113	17920562	939178	17926350	1865337	17914775	0.8417	17920562	1.00559	17926350	1.06852	17914775	61913.9836046097	17920562	933957.179367337	17926350	1745720.24856811
151	18001651	83628	18007439	913242	18013258	756133	18001651	0.84117	18007439	1.0048	18013258	1.06831	18001651	99418.6668568779	18007439	908879.378980892	18013258	707784.257378476	18018234	79720	18024022	952682	18029825	999612	18018234	0.84114	18024022	1.00503	18029825	1.06909	18018234	94776.137147205	18024022	947913.992617136	18029825	935012.019568044	18034801	52544	18040589	939447	18046408	1851722	18034801	0.84064	18040589	1.00615	18046408	1.06907	18034801	62504.7582794062	18040589	933704.715996621	18046408	1732086.7670031
152	18121662	83367	18127450	910377	18133253	754670	18121662	0.84195	18127450	1.00541	18133253	1.06865	18121662	99016.5686798503	18127450	905478.362061249	18133253	706190.052870444	18138229	79585	18144017	948713	18149805	992723	18138229	0.8408	18144017	1.00551	18149805	1.06819	18138229	94653.9010466223	18144017	943514.236556573	18149805	929350.583697657	18154781	52948	18160569	938464	18166372	1838703	18154781	0.8413	18160569	1.00561	18166372	1.06914	18154781	62935.9324854392	18160569	933228.587623432	18166372	1719796.28486447
153	18241673	83862	18247461	913434	18253264	753560	18241673	0.84159	18247461	1.00471	18253264	1.06841	18241673	99647.0965672121	18247461	909151.894576545	18253264	705309.759362043	18258240	80437	18264028	950382	18269831	984459	18258240	0.84108	18264028	1.00546	18269831	1.06896	18258240	95635.3735673182	18264028	945221.092833131	18269831	920950.269420745	18274808	53489	18280595	937387	18286383	1825459	18274808	0.84127	18280595	1.00555	18286383	1.06929	18274808	63581.2521544807	18280595	932213.216647606	18286383	1707169.24314265
154	18361684	83993	18367472	912862	18373275	753906	18361684	0.84122	18367472	1.0054	18373275	1.06938	18361684	99846.6512921709	18367472	907959.021285061	18373275	704993.547663132	18378251	80354	18384039	947967	18389842	979010	18378251	0.84098	18384039	1.0054	18389842	1.06892	18378251	95548.05108326	18384039	942875.472448777	18389842	915887.063578191	18394819	54649	18400606	938645	18406394	1812583	18394819	0.84076	18400606	1.00528	18406394	1.06898	18394819	64999.5242399734	18400606	933714.984879834	18406394	1695619.18838519
155	18481695	84349	18487483	912352	18493286	751356	18481695	0.84145	18487483	1.00599	18493286	1.0681	18481695	100242.438647573	18487483	906919.551884214	18493286	703450.987735231	18498262	80606	18504034	949605	18509838	967923	18498262	0.84105	18504034	1.00504	18509838	1.06921	18498262	95839.7241543309	18504034	944842.991323728	18509838	905269.310986616	18514814	54432	18520602	935875	18526420	1793219	18514814	0.84096	18520602	1.00569	18526420	1.06918	18514814	64726.0273972603	18520602	930579.999801132	18526420	1677190.93136796
156	18601706	84429	18607494	913076	18613313	748464	18601706	0.84221	18607494	1.00614	18613313	1.06944	18601706	100246.969283195	18607494	907503.925895005	18613313	699865.350089767	18618273	81226	18624045	947579	18629849	962786	18618273	0.84135	18624045	1.00532	18629849	1.06824	18618273	96542.4615201759	18624045	942564.556559106	18629849	901282.483337078	18634841	55151	18640628	938235	18646416	1781379	18634841	0.842	18640628	1.00525	18646416	1.06938	18634841	65500	18640628	933334.991295698	18646416	1665805.41996297
157	18721717	84371	18727505	914127	18733324	749646	18721717	0.84152	18727505	1.00583	18733324	1.06875	18721717	100260.243369142	18727505	908828.529672012	18733324	701423.157894737	18738300	81130	18744072	947975	18749875	956300	18738300	0.84092	18744072	1.0049	18749875	1.06903	18738300	96477.6673167483	18744072	943352.572395263	18749875	894549.264286316	18754852	55623	18760639	937596	18766442	1765418	18754852	0.84042	18760639	1.00502	18766442	1.06861	18754852	66184.7647604769	18760639	932912.777855167	18766442	1652069.5108599
158	18841728	84814	18847516	911095	18853319	746587	18841728	0.84103	18847516	1.00478	18853319	1.06817	18841728	100845.391959859	18847516	906760.683930811	18853319	698940.243594184	18858295	81061	18864099	949478	18869886	951486	18858295	0.84039	18864099	1.00462	18869886	1.06854	18858295	96456.4071443021	18864099	945111.584479704	18869886	890454.264697625	18874863	55714	18880635	937390	18886438	1754913	18874863	0.84133	18880635	1.00486	18886438	1.06818	18874863	66221.340021157	18880635	932856.318293096	18886438	1642900.0730214
159	18961739	84582	18967527	912775	18973330	746730	18961739	0.84091	18967527	1.00501	18973330	1.06914	18961739	100583.891260658	18967527	908224.793783146	18973330	698439.867557102	18978306	81336	18984094	947915	18989897	945530	18978306	0.84112	18984094	1.00527	18989897	1.06891	18978306	96699.6385771353	18984094	942945.676285973	18989897	884574.005295114	18994874	56676	19000661	936713	19006449	1736483	18994874	0.84129	19000661	1.00501	19006449	1.06863	18994874	67367.9706165532	19000661	932043.462254107	19006449	1624961.86706344
160	19081750	84794	19087538	909962	19093341	742947	19081750	0.84073	19087538	1.00388	19093341	1.06754	19081750	100857.588048482	19087538	906444.993425509	19093341	695943.009161249	19098317	81489	19104105	949973	19109908	938601	19098317	0.84017	19104105	1.0046	19109908	1.06997	19098317	96991.0851375317	19104105	945623.133585507	19109908	877221.791265176	19114900	56910	19120672	936264	19126475	1724488	19114900	0.84129	19120672	1.00452	19126475	1.06911	19114900	67646.1148949827	19120672	932051.128897384	19126475	1613012.69280055
161	19201761	84640	19207549	913430	19213352	741191	19201761	0.84101	19207549	1.0049	19213352	1.06886	19201761	100640.896065445	19207549	908976.017514181	19213352	693440.675111801	19218328	82430	19224116	950068	19229919	933541	19218328	0.84112	19224116	1.0053	19229919	1.06895	19218328	98000.2853338406	19224116	945059.186312543	19229919	873325.22568876	19234896	57974	19240683	936158	19246487	1708404	19234896	0.84057	19240683	1.00488	19246487	1.06955	19234896	68969.8656863795	19240683	931611.734734496	19246487	1597311.0186527
162	19321772	85045	19327560	913435	19333363	743752	19321772	0.84104	19327560	1.00531	19333363	1.06839	19321772	101118.852848854	19327560	908610.2794163	19333363	696142.794297962	19338339	82035	19344111	950209	19349915	928948	19338339	0.84076	19344111	1.00478	19349915	1.06871	19338339	97572.4344640563	19344111	945688.608451601	19349915	869223.643458001	19354891	57977	19360679	935788	19366482	1691816	19354891	0.84083	19360679	1.00427	19366482	1.06774	19354891	68952.1068468061	19360679	931809.174823504	19366482	1584483.11386667
163	19441783	84918	19447571	910765	19453390	739262	19441783	0.83991	19447571	1.00351	19453390	1.06762	19441783	101103.689681037	19447571	907579.396318921	19453390	692439.257413687	19458366	82435	19464154	946722	19469957	921468	19458366	0.8407	19464154	1.0036	19469957	1.0677	19458366	98055.1921018199	19464154	943326.026305301	19469957	863040.179825794	19474949	58092	19480737	934190	19486540	1672954	19474949	0.84049	19480737	1.00401	19486540	1.06709	19474949	69116.8247093957	19480737	930458.859971514	19486540	1567772.16542185
164	19561794	84529	19567582	912067	19573385	737688	19561794	0.84101	19567582	1.00472	19573385	1.06795	19561794	100508.911903545	19567582	907782.267696473	19573385	690751.439674142	19578361	82905	19584133	947655	19589937	915012	19578361	0.8402	19584133	1.00425	19589937	1.068	19578361	98672.9350154725	19584133	943644.510828977	19589937	856752.808988764	19594929	58705	19600716	931973	19606520	1661752	19594929	0.84059	19600716	1.00422	19606520	1.06838	19594929	69837.8519849154	19600716	928056.601143176	19606520	1555394.14814954
165	19681805	85149	19687593	908612	19693396	739246	19681805	0.84026	19687593	1.0032	19693396	1.06847	19681805	101336.491086092	19687593	905713.716108453	19693396	691873.426488343	19698372	83104	19704160	948634	19709963	909231	19698372	0.84101	19704160	1.00453	19709963	1.06841	19698372	98814.5206359021	19704160	944356.067016416	19709963	851013.187821155	19714940	59450	19720727	935549	19726531	1645909	19714940	0.84014	19720727	1.00458	19726531	1.0684	19714940	70762.0158545004	19720727	931283.720559836	19726531	1540536.31598652
166	19801816	85542	19807604	911742	19813407	738817	19801816	0.8412	19807604	1.00538	19813407	1.06906	19801816	101690.442225392	19807604	906863.076647636	19813407	691090.303631227	19818368	84046	19824156	948544	19829959	907685	19818368	0.84084	19824156	1.00449	19829959	1.06892	19818368	99954.8070976642	19824156	944304.074704576	19829959	849160.835235565	19834935	59498	19840723	931800	19846526	1635424	19834935	0.84048	19840723	1.00464	19846526	1.06887	19834935	70790.5006662859	19840723	927496.416626851	19846526	1530049.49151908
167	19921827	85117	19927615	909562	19933418	736158	19921827	0.84078	19927615	1.00527	19933418	1.0684	19921827	101235.757273008	19927615	904793.737005979	19933418	689028.453762636	19938395	83419	19944182	946345	19949985	902368	19938395	0.84122	19944182	1.00368	19949985	1.06932	19938395	99164.308979815	19944182	942875.219193368	19949985	843870.871207871	19954962	59962	19960749	935831	19966553	1621512	19954962	0.84088	19960749	1.00451	19966553	1.06929	19954962	71308.6290552754	19960749	931629.351624175	19966553	1516438.0102685
168	20041838	85562	20047626	908933	20053445	736205	20041838	0.84083	20047626	1.00488	20053445	1.06909	20041838	101758.976249658	20047626	904518.947536024	20053445	688627.711418122	20058421	84220	20064209	946265	20069996	897947	20058421	0.8417	20064209	1.00538	20069996	1.06978	20058421	100059.403587977	20064209	941201.336807973	20069996	839375.3855933	20074988	60265	20080776	934858	20086564	1602685	20074988	0.84124	20080776	1.00489	20086564	1.06885	20074988	71638.2958489848	20080776	930308.790016818	20086564	1499448.00486504
169	20161849	85433	20167637	910599	20173440	734191	20161849	0.8418	20167637	1.00559	20173440	1.06912	20161849	101488.477072939	20167637	905537.047902227	20173440	686724.595929362	20178432	84221	20184204	947296	20190007	892890	20178432	0.84143	20184204	1.00527	20190007	1.06967	20178432	100092.699333278	20184204	942329.921314672	20190007	834734.076864828	20194984	61342	20200771	935569	20206575	1590112	20194984	0.84083	20200771	1.00612	20206575	1.06928	20194984	72954.1048725664	20200771	929878.145748022	20206575	1487086.63773754
170	20281860	85604	20287648	908709	20293467	733437	20281860	0.84182	20287648	1.00523	20293467	1.06963	20281860	101689.197215557	20287648	903981.178436776	20293467	685692.248721521	20298443	84301	20304231	950253	20310018	890287	20298443	0.84168	20304231	1.00504	20310018	1.06959	20298443	100158.017298736	20304231	945487.741781422	20310018	832362.868014847	20315010	61294	20320798	935661	20326601	1575506	20315010	0.84096	20320798	1.00571	20326601	1.07	20315010	72885.7496194825	20320798	930348.708872339	20326601	1472435.51401869
171	20401871	85274	20407659	910971	20413478	734409	20401871	0.84175	20407659	1.00592	20413478	1.06947	20401871	101305.613305613	20407659	905609.790042946	20413478	686703.694353278	20418454	85053	20424242	947154	20430045	884489	20418454	0.84081	20424242	1.00481	20430045	1.06947	20418454	101156.028115746	20424242	942619.997810532	20430045	827034.886439077	20435021	61215	20440809	936678	20446612	1562167	20435021	0.84127	20440809	1.00597	20446612	1.06966	20435021	72764.9862707573	20440809	931119.218266947	20446612	1460433.2217714
172	20521882	86104	20527670	911364	20533473	731859	20521882	0.8415	20527670	1.00477	20533473	1.06971	20521882	102322.043969103	20527670	907037.431451974	20533473	684165.801946322	20538465	84939	20544237	949839	20550040	882789	20538465	0.84176	20544237	1.00578	20550040	1.06993	20538465	100906.434137997	20544237	944380.480820856	20550040	825090.426476498	20555017	62324	20560789	936953	20566592	1545552	20555017	0.84211	20560789	1.00523	20566592	1.06959	20555017	74009.333697498	20560789	932078.230852641	20566592	1444994.81109584
173	20641893	85881	20647681	910776	20653500	731430	20641893	0.8416	20647681	1.00469	20653500	1.06922	20641893	102044.914448669	20647681	906524.400561367	20653500	684078.113016966	20658476	84590	20664248	949521	20670051	876351	20658476	0.8415	20664248	1.00589	20670051	1.07005	20658476	100522.875816993	20664248	943961.069301812	20670051	818981.356011401	20675043	62786	20680831	936261	20686634	1533390	20675043	0.8413	20680831	1.00551	20686634	1.07004	20675043	74629.7396885772	20680831	931130.471104216	20686634	1433021.19546933
174	20761904	85851	20767692	911265	20773511	732660	20761904	0.84155	20767692	1.00585	20773511	1.07079	20761904	102015.328857465	20767692	905965.104140777	20773511	684223.79738324	20778487	85826	20784259	949925	20790062	873174	20778487	0.84219	20784259	1.00509	20790062	1.06982	20778487	101908.120495375	20784259	945114.367867554	20790062	816187.769905218	20795054	63063	20800826	933962	20806645	1519104	20795054	0.84175	20800826	1.00596	20806645	1.07119	20795054	74918.9189189189	20800826	928428.565748141	20806645	1418146.17388138
175	20881915	85665	20887703	912877	20893506	731011	20881915	0.84146	20887703	1.00552	20893506	1.06895	20881915	101805.195731229	20887703	907865.58198743	20893506	683858.926984424	20898483	85738	20904270	949121	20910058	868809	20898483	0.84151	20904270	1.00659	20910058	1.0694	20898483	101885.895592447	20904270	942907.241279965	20910058	812426.594351973	20915050	63248	20920837	937920	20926641	1502709	20915050	0.84196	20920837	1.00638	20926641	1.06986	20915050	75119.9581927883	20920837	931974.005842724	20926641	1404584.71201839
176	21001926	85830	21007714	910024	21013533	731412	21001926	0.84187	21007714	1.00583	21013533	1.07026	21001926	101951.60773041	21007714	904749.311513874	21013533	683396.557845757	21018509	86266	21024297	948770	21030084	867010	21018509	0.84225	21024297	1.00568	21030084	1.07034	21018509	102423.271000297	21024297	943411.423116697	21030084	810032.326176729	21035076	63460	21040864	936693	21046667	1491283	21035076	0.84113	21040864	1.00617	21046667	1.07011	21035076	75446.1260447255	21040864	930949.044396076	21046667	1393579.16475876
177	21121937	86429	21127725	911935	21133544	728721	21121937	0.84221	21127725	1.00622	21133544	1.07031	21121937	102621.673929305	21127725	906297.82751287	21133544	680850.40782577	21138520	85992	21144308	949141	21150095	862850	21138520	0.84143	21144308	1.00562	21150095	1.06974	21138520	102197.449579882	21144308	943836.638093913	21150095	806597.864901752	21155072	64142	21160859	934935	21166663	1476059	21155072	0.84213	21160859	1.00575	21166663	1.06946	21155072	76166.3876123639	21160859	929589.858314691	21166663	1380190.93748247
178	21241948	86039	21247736	910809	21253555	727725	21241948	0.84249	21247736	1.00596	21253555	1.06944	21241948	102124.654298567	21247736	905412.740069188	21253555	680472.957809695	21258531	86104	21264303	948416	21270106	858742	21258531	0.84183	21264303	1.00659	21270106	1.07074	21258531	102281.933406982	21264303	942206.856813599	21270106	802007.957113772	21275083	64217	21280870	934620	21286674	1463143	21275083	0.84196	21280870	1.00557	21286674	1.06939	21275083	76270.8442206281	21280870	929443.002476208	21286674	1368203.36827537
179	21361959	86195	21367747	910472	21373566	727676	21361959	0.84218	21367747	1.00597	21373566	1.07036	21361959	102347.479161224	21367747	905068.739624442	21373566	679842.296049927	21378542	86084	21384314	948507	21390117	855958	21378542	0.84188	21384314	1.00592	21390117	1.07012	21378542	102252.102437402	21384314	942924.884682679	21390117	799871.042499907	21395094	64934	21400881	935801	21406685	1451205	21395094	0.84201	21400881	1.00609	21406685	1.07042	21395094	77117.8489566632	21400881	930136.468904372	21406685	1355734.19779152
180	21481970	86362	21487742	911437	21493561	727948	21481970	0.84238	21487742	1.00655	21493561	1.07	21481970	102521.427384316	21487742	905505.936118425	21493561	680325.23364486	21498538	86827	21504325	946058	21510128	853306	21498538	0.84183	21504325	1.0054	21510128	1.0705	21498538	103140.776641365	21504325	940976.725681321	21510128	797109.761793554	21515105	65179	21520892	939538	21526696	1438861	21515105	0.84218	21520892	1.00647	21526696	1.07001	21515105	77393.1938540455	21520892	933498.266217572	21526696	1344717.33909029
181	21601981	86780	21607769	913723	21613572	727122	21601981	0.84202	21607769	1.007	21613572	1.07109	21601981	103061.684995606	21607769	907371.40019861	21613572	678861.720303616	21618549	86700	21624336	949877	21630124	848828	21618549	0.84252	21624336	1.00708	21630124	1.07013	21618549	102905.569007264	21624336	943199.150017874	21630124	793200.826067861	21635100	65659	21640888	935871	21646691	1425364	21635100	0.8423	21640888	1.00635	21646691	1.07125	21635100	77952.0360916538	21640888	929965.717692652	21646691	1330561.49358226
182	21721992	86460	21727796	914056	21733599	725049	21721992	0.8421	21727796	1.00676	21733599	1.06997	21721992	102671.891699323	21727796	907918.471135126	21733599	677634.886959448	21738575	86805	21744347	947150	21750151	846773	21738575	0.84245	21744347	1.00535	21750151	1.07009	21738575	103038.756009259	21744347	942109.713035261	21750151	791310.076722519	21755143	65871	21760915	934306	21766718	1406699	21755143	0.84171	21760915	1.00602	21766718	1.06881	21755143	78258.5451046085	21760915	928715.134887974	21766718	1316135.70232314
183	21842003	86924	21847791	911892	21853610	725471	21842003	0.84185	21847791	1.00655	21853610	1.06974	21842003	103253.548731959	21847791	905957.975262034	21853610	678175.070577897	21858571	87123	21864358	951600	21870146	844090	21858571	0.84207	21864358	1.00707	21870146	1.06963	21858571	103462.895008728	21864358	944919.419702702	21870146	789142.039770762	21875138	66295	21880926	932858	21886729	1397988	21875138	0.84261	21880926	1.00539	21886729	1.0702	21875138	78678.1547809781	21880926	927856.851570038	21886729	1306286.67538778
184	21962014	87030	21967802	911674	21973605	725577	21962014	0.84197	21967802	1.00694	21973605	1.07164	21962014	103364.727959428	21967802	905390.589310188	21973605	677071.591206002	21978582	88102	21984369	951917	21990173	840930	21978582	0.84239	21984369	1.00702	21990173	1.07002	21978582	104585.761939244	21984369	945281.126492026	21990173	785901.198108447	21995165	66692	22000952	934859	22006755	1385406	21995165	0.84232	22000952	1.00713	22006755	1.07003	21995165	79176.5599772058	22000952	928240.644206806	22006755	1294735.66161696
185	22082025	87245	22087813	911197	22093616	724084	22082025	0.84273	22087813	1.00693	22093616	1.07058	22082025	103526.63367864	22087813	904925.863764115	22093616	676347.400474509	22098593	87434	22104380	948142	22110184	839374	22098593	0.84199	22104380	1.00631	22110184	1.06933	22098593	103842.088385848	22104380	942196.738579563	22110184	784953.194991256	22115160	67187	22120948	937478	22126751	1375004	22115160	0.842	22120948	1.00635	22126751	1.0706	22115160	79794.5368171021	22120948	931562.577632037	22126751	1284330.28208481
186	22202036	86629	22207840	912235	22213643	722029	22202036	0.8429	22207840	1.00716	22213643	1.06966	22202036	102774.943646933	22207840	905749.831208547	22213643	675007.946450274	22218619	87817	22224423	950381	22230241	835531	22218619	0.84215	22224423	1.00683	22230241	1.07055	22218619	104277.147776524	22224423	943933.931249565	22230241	780468.917845967	22235218	67595	22240990	933157	22246793	1358616	22235218	0.84213	22240990	1.00598	22246793	1.07023	22235218	80266.7046655505	22240990	927609.892840812	22246793	1269461.70449343
187	22322048	86466	22327835	912369	22333638	721557	22322048	0.84195	22327835	1.00673	22333638	1.06983	22322048	102697.309816497	22327835	906269.804217616	22333638	674459.493564398	22338615	88095	22344402	950415	22350206	834773	22338615	0.84225	22344402	1.00559	22350206	1.07114	22338615	104594.835262689	22344402	945131.713720304	22350206	779331.366581399	22355182	67228	22360970	935205	22366773	1345637	22355182	0.84099	22360970	1.0067	22366773	1.0694	22355182	79939.1193712173	22360970	928980.828449389	22366773	1258310.26743969
188	22442059	86728	22447846	912019	22453649	719483	22442059	0.84229	22447846	1.00605	22453649	1.06944	22442059	102966.91163376	22447846	906534.466477809	22453649	672766.120586475	22458641	88314	22464413	949027	22470217	831509	22458641	0.84143	22464413	1.00685	22470217	1.07008	22458641	104957.037424385	22464413	942570.392809257	22470217	777053.117523924	22475193	67288	22480981	936491	22486784	1332701	22475193	0.84184	22480981	1.00585	22486784	1.06945	22475193	79929.6778485223	22480981	931044.390316648	22486784	1246155.50049091
189	22562070	87666	22567857	911582	22573676	723319	22562070	0.84184	22567857	1.00568	22573676	1.06989	22562070	104136.177896037	22567857	906433.457958794	22573676	676068.567796689	22578652	88364	22584456	950871	22590274	829774	22578652	0.84187	22584456	1.00598	22590274	1.06955	22578652	104961.573639636	22584456	945218.592814967	22590274	775815.997382077	22595235	68249	22601023	937202	22606810	1323166	22595235	0.84181	22601023	1.00703	22606810	1.07011	22595235	81074.1141112602	22601023	930659.463968303	22606810	1236476.62389848
190	22682081	87700	22687884	910605	22693687	721763	22682081	0.84228	22687884	1.00495	22693687	1.06993	22682081	104122.144654984	22687884	906119.707448132	22693687	674588.991803202	22698663	88794	22704435	947612	22710239	827967	22698663	0.84207	22704435	1.00589	22710239	1.07015	22698663	105447.290605294	22704435	942063.247472388	22710239	773692.473017801	22715215	68548	22721003	936826	22726806	1309910	22715215	0.8416	22721003	1.00667	22726806	1.06893	22715215	81449.6197718631	22721003	930618.772785521	22726806	1225440.39366469
191	22802092	87057	22807879	911121	22813682	721828	22802092	0.84196	22807879	1.00567	22813682	1.06949	22802092	103398.023659081	22807879	905984.070321278	22813682	674927.301798053	22818659	88599	22824446	949215	22830250	823038	22818659	0.84176	22824446	1.0056	22830250	1.06962	22818659	105254.466831401	22824446	943928.997613365	22830250	769467.661412464	22835226	68916	22841014	934400	22846817	1299455	22835226	0.84219	22841014	1.00609	22846817	1.07006	22835226	81829.5159049621	22841014	928743.949348468	22846817	1214375.82939274
192	22922103	87929	22927875	910994	22933693	721040	22922103	0.8421	22927875	1.00582	22933693	1.0697	22922103	104416.340102126	22927875	905722.693921378	22933693	674058.147144059	22938670	89024	22944442	948841	22950261	822700	22938670	0.84131	22944442	1.00628	22950261	1.07085	22938670	105815.929918817	22944442	942919.465755058	22950261	768268.19816034	22955237	69169	22961025	935132	22966828	1291540	22955237	0.8425	22961025	1.00623	22966828	1.07073	22955237	82099.703264095	22961025	929342.198105801	22966828	1206223.79124523
193	23042114	87512	23047901	911324	23053720	720066	23042114	0.84167	23047901	1.00554	23053720	1.07027	23042114	103974.241686172	23047901	906303.080931639	23053720	672789.109290179	23058696	89199	23064468	950825	23070272	822198	23058696	0.84224	23064468	1.00573	23070272	1.07002	23058696	105906.867401216	23064468	945407.813230191	23070272	768394.983271341	23075232	69156	23081020	935892	23086823	1279092	23075232	0.84153	23081020	1.00627	23086823	1.06987	23075232	82178.8884531746	23081020	930060.520536238	23086823	1195558.3388636
194	23162125	87589	23167912	911604	23173715	720294	23162125	0.84135	23167912	1.00558	23173715	1.06947	23162125	104105.306947168	23167912	906545.476242566	23173715	673505.568178631	23178692	88960	23184479	949116	23190283	818710	23178692	0.84209	23184479	1.00615	23190283	1.07045	23178692	105641.914759705	23184479	943314.61511703	23190283	764827.876126863	23195243	70348	23201031	936538	23206834	1267721	23195243	0.84164	23201031	1.00566	23206834	1.06902	23195243	83584.4303977948	23201031	931267.028618022	23206834	1185872.10716357
195	23282136	87091	23287923	912687	23293726	718703	23282136	0.84248	23287923	1.00604	23293726	1.07024	23282136	103374.560820435	23287923	907207.466899925	23293726	671534.422185678	23298703	90176	23304490	950937	23310294	815751	23298703	0.84159	23304490	1.00598	23310294	1.06954	23298703	107149.562138333	23304490	945284.200481123	23310294	762712.00703106	23315270	69998	23321058	935153	23326861	1257322	23315270	0.84282	23321058	1.00544	23326861	1.0705	23315270	83052.1345008424	23321058	930093.292488861	23326861	1174518.44932275
196	23402147	87824	23407934	912805	23413737	718418	23402147	0.84232	23407934	1.00693	23413737	1.0692	23402147	104264.412574793	23407934	906522.797016674	23413737	671921.062476618	23418714	89468	23424501	953195	23430289	814377	23418714	0.84233	23424501	1.00633	23430289	1.07115	23418714	106214.903897522	23424501	947199.228881182	23430289	760282.873547122	23435265	70145	23441053	935147	23446841	1244232	23435265	0.84194	23441053	1.00606	23446841	1.06998	23435265	83313.5377817897	23441053	929514.144285629	23446841	1162855.3804744
197	23522158	88137	23527945	911606	23533764	718603	23522158	0.84193	23527945	1.0065	23533764	1.07011	23522158	104684.47495635	23527945	905718.827620467	23533764	671522.553756156	23538740	89582	23544512	950551	23550300	813939	23538740	0.84184	23544512	1.00665	23550300	1.07006	23538740	106412.14482562	23544512	944271.593900561	23550300	760648.00104667	23555276	69987	23561064	937918	23566867	1234856	23555276	0.84185	23561064	1.00597	23566867	1.06964	23555276	83134.762724951	23561064	932351.859399386	23566867	1154459.44429902
198	23642169	87759	23647956	914809	23653759	719860	23642169	0.84188	23647956	1.00645	23653759	1.0706	23642169	104241.697153989	23647956	908946.296388296	23653759	672389.314403138	23658751	90656	23664523	951037	23670327	810991	23658751	0.84274	23664523	1.00628	23670327	1.06939	23658751	107572.916913876	23664523	945101.760941289	23670327	758367.854571298	23675287	70874	23681075	937874	23686863	1225495	23675287	0.84173	23681075	1.00645	23686863	1.06997	23675287	84200.3968018248	23681075	931863.48055045	23686863	1145354.54265073
199	23762180	87460	23767967	912016	23773786	717855	23762180	0.84176	23767967	1.00571	23773786	1.06932	23762180	103901.349553317	23767967	906837.955275378	23773786	671319.156099203	23778762	90053	23784550	952452	23790338	808624	23778762	0.84215	23784550	1.0065	23790338	1.07034	23778762	106932.256723862	23784550	946301.043219076	23790338	755483.304370574	23795298	71655	23801086	934167	23806874	1216237	23795298	0.84204	23801086	1.00635	23806874	1.07004	23795298	85096.9075103321	23801086	928272.469816664	23806874	1136627.60270644
