WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
135	16081475	41203	16087294	900933	16093081	2225584	16081475	0.84919	16087294	1.01539	16093081	1.07621	16081475	48520.3546909408	16087294	887277.794738967	16093081	2067983.01446744	16098073	33046	16103861	878672	16109664	2135154	16098073	0.84902	16103861	1.01651	16109664	1.07711	16098073	38922.522437634	16103861	864400.743721164	16109664	1982298.92954294	16114625	27314	16120413	881216	16126231	2227517	16114625	0.84972	16120413	1.01629	16126231	1.07783	16114625	32144.7064915502	16120413	867091.086205709	16126231	2066668.21298349
136	16201486	41432	16207274	904012	16213077	2226273	16201486	0.8505	16207274	1.01737	16213077	1.07744	16201486	48714.8736037625	16207274	888577.41038167	16213077	2066261.69438669	16218038	33217	16223825	879125	16229644	2133826	16218038	0.8495	16223825	1.01626	16229644	1.07759	16218038	39101.8246027075	16223825	865059.138409462	16229644	1980183.55775388	16234605	27609	16240392	882250	16246196	2224507	16234605	0.84994	16240392	1.01582	16246196	1.07722	16234605	32483.4694213709	16240392	868510.169124451	16246196	2065044.28064834
137	16321497	41628	16327285	902551	16333088	2225323	16321497	0.84941	16327285	1.01631	16333088	1.07754	16321497	49008.1350584523	16327285	888066.633212307	16333088	2065188.29927427	16338064	33530	16343867	876922	16349671	2129104	16338064	0.84935	16343867	1.01542	16349671	1.07849	16338064	39477.247306764	16343867	863605.207697308	16349671	1974152.75060501	16354647	27607	16360435	885024	16366238	2224712	16354647	0.84963	16360435	1.01614	16366238	1.07766	16354647	32492.9675270412	16360435	870966.599090676	16366238	2064391.36647922
138	16441508	42005	16447311	901628	16453114	2220004	16441508	0.84925	16447311	1.01628	16453114	1.07666	16441508	49461.2893729762	16447311	887184.634155941	16453114	2061935.98721974	16458153	33955	16463941	876489	16469728	2124662	16458153	0.84911	16463941	1.01642	16469728	1.0785	16458153	39988.929585095	16463941	862329.548808564	16469728	1970015.76263329	16474720	27831	16480508	884429	16486311	2217188	16474720	0.84856	16480508	1.01665	16486311	1.07744	16474720	32797.9164702555	16480508	869944.425318448	16486311	2057829.67032967
139	16561519	42491	16567307	901864	16573110	2215381	16561519	0.84929	16567307	1.01525	16573110	1.07741	16561519	50031.2025338812	16567307	888317.163260281	16573110	2056209.7994264	16578086	34290	16583858	878345	16589661	2116625	16578086	0.84885	16583858	1.0157	16589661	1.07666	16578086	40395.829651882	16583858	864768.140198878	16589661	1965917.74562072	16594638	27745	16600425	882248	16606229	2214745	16594638	0.84994	16600425	1.01611	16606229	1.07649	16594638	32643.4807162859	16600425	868260.326145791	16606229	2057376.28775
140	16681530	42966	16687318	900637	16693121	2211007	16681530	0.84896	16687318	1.01513	16693121	1.07743	16681530	50610.1583113457	16687318	887213.460344981	16693121	2052111.97015119	16698097	34623	16703885	878706	16709688	2113853	16698097	0.84936	16703885	1.0159	16709688	1.07759	16698097	40763.6337948573	16703885	864953.243429471	16709688	1961648.67899665	16714664	27928	16720452	881285	16726240	2208210	16714664	0.84923	16720452	1.01602	16726240	1.07585	16714664	32886.2616723385	16720452	867389.421468081	16726240	2052525.90974578
141	16801541	43465	16807344	900591	16813147	2210115	16801541	0.84973	16807344	1.01536	16813147	1.07768	16801541	51151.5422545985	16807344	886967.184052947	16813147	2050808.21765274	16818139	35002	16823927	879644	16829730	2105924	16818139	0.84895	16823927	1.01614	16829730	1.07736	16818139	41229.7544024972	16823927	865672.053063554	16829730	1954707.80426227	16834707	27616	16840479	883110	16846282	2210752	16834707	0.84925	16840479	1.01576	16846282	1.07709	16834707	32518.1042095967	16840479	869408.127904229	16846282	2052523.00179187
142	16921552	44066	16927340	901609	16933143	2204237	16921552	0.84947	16927340	1.01572	16933143	1.07615	16921552	51874.6983413187	16927340	887655.062418777	16933143	2048261.85940622	16938119	35479	16943891	878863	16949694	2102267	16938119	0.84866	16943891	1.0157	16949694	1.07658	16938119	41805.9057808781	16943891	865278.133307079	16949694	1952727.15450779	16954671	28073	16960458	881679	16966262	2205684	16954671	0.84941	16960458	1.01533	16966262	1.07666	16954671	33049.9994113561	16960458	868366.934888164	16966262	2048635.59526684
143	17041563	43925	17047351	900686	17053154	2199120	17041563	0.84953	17047351	1.01587	17053154	1.07773	17041563	51705.0604451873	17047351	886615.413389509	17053154	2040511.07420226	17058115	35933	17063902	877809	17069705	2093798	17058115	0.84919	17063902	1.01636	17069705	1.07733	17058115	42314.4408200756	17063902	863679.208154591	17069705	1943506.63213686	17074682	27960	17080470	884052	17086257	2204532	17074682	0.84947	17080470	1.01562	17086257	1.07778	17074682	32914.6408937337	17080470	870455.485319312	17086257	2045437.84445805
144	17161574	44319	17167362	902662	17173165	2190269	17161574	0.84873	17167362	1.01577	17173165	1.07559	17161574	52218.0198649747	17167362	888648.020713351	17173165	2036341.91467009	17178141	36329	17183913	876483	17189732	2085569	17178141	0.84869	17183913	1.0152	17189732	1.076	17178141	42805.971556163	17183913	863359.929078014	17189732	1938261.15241636	17194709	28248	17200496	881690	17206299	2198278	17194709	0.84879	17200496	1.0157	17206299	1.07698	17194709	33280.3166861061	17200496	868061.435463227	17206299	2041150.2534866
145	17281585	44429	17287373	899877	17293176	2186981	17281585	0.84913	17287373	1.01519	17293176	1.07662	17281585	52322.9658591735	17287373	886412.395709178	17293176	2031339.74847207	17298168	37035	17303940	878193	17309759	2083925	17298168	0.84912	17303940	1.01506	17309759	1.07726	17298168	43615.7433578293	17303940	865163.635647154	17309759	1934468.00215361	17314813	28012	17320601	881658	17326388	2198336	17314813	0.8488	17320601	1.01511	17326388	1.07644	17314813	33001.8850141376	17320601	868534.444542956	17326388	2042228.08516963
146	17401596	45031	17407384	900835	17413187	2185679	17401596	0.84846	17407384	1.01496	17413187	1.07693	17401596	53073.8043042689	17407384	887557.145109167	17413187	2029546.02434699	17418163	36741	17423951	878819	17429754	2077323	17418163	0.84908	17423951	1.01523	17429754	1.0762	17418163	43271.5409619824	17423951	865635.373265171	17429754	1930238.80319643	17434731	28214	17440503	882327	17446306	2196545	17434731	0.84855	17440503	1.01518	17446306	1.07658	17434731	33249.6611867303	17440503	869133.552670463	17446306	2040298.90950974
147	17521607	45018	17527395	898473	17533198	2179533	17521607	0.84832	17527395	1.01472	17533198	1.07532	17521607	53067.2387778197	17527395	885439.333017975	17533198	2026869.21102556	17538174	37852	17543962	878874	17549765	2067969	17538174	0.84832	17543962	1.01507	17549765	1.07653	17538174	44619.9547340626	17543962	865826.002147635	17549765	1920958.07827	17554742	28526	17560529	884347	17566332	2194315	17554742	0.84828	17560529	1.01445	17566332	1.0763	17554742	33628.0473428585	17560529	871750.209473114	17566332	2038757.78128775
148	17641618	45491	17647406	901603	17653225	2172817	17641618	0.84858	17647406	1.01455	17653225	1.07567	17641618	53608.381060124	17647406	888672.810605687	17653225	2019966.16062547	17658185	38528	17663973	877878	17669776	2057663	17658185	0.84833	17663973	1.0146	17669776	1.07541	17658185	45416.2884726463	17663973	865245.416913069	17669776	1913375.36381473	17674753	28567	17680540	883879	17686343	2187742	17674753	0.84881	17680540	1.01483	17686343	1.07596	17674753	33655.3527880209	17680540	870962.6242819	17686343	2033293.05922153
149	17761629	45859	17767417	902189	17773220	2170613	17761629	0.84781	17767417	1.01479	17773220	1.07627	17761629	54091.1289085998	17767417	889040.096965875	17773220	2016792.25473162	17778212	38012	17784000	877616	17789803	2052240	17778212	0.84919	17784000	1.01499	17789803	1.07578	17778212	44762.6561782404	17784000	864654.82418546	17789803	1907676.29069141	17794779	28697	17800567	882860	17806370	2186263	17794779	0.84817	17800567	1.01486	17806370	1.07625	17794779	33834.0191235248	17800567	869932.798612616	17806370	2031370.96399535
150	17881640	46218	17887428	899077	17893231	2161602	17881640	0.84874	17887428	1.01484	17893231	1.07626	17881640	54454.8389377194	17887428	885929.801742147	17893231	2008438.48140784	17898207	38978	17903995	877065	17909798	2044431	17898207	0.84888	17903995	1.0146	17909798	1.07667	17898207	45916.9729525964	17903995	864444.115907747	17909798	1898846.44319987	17914790	28611	17920562	882782	17926365	2182422	17914790	0.84886	17920562	1.01508	17926365	1.07651	17914790	33705.2046273826	17920562	869667.415376128	17926365	2027312.33337359
151	18001651	46342	18007439	901026	18013258	2156950	18001651	0.84886	18007439	1.01457	18013258	1.07654	18001651	54593.2191409655	18007439	888086.578550519	18013258	2003594.85016813	18018218	39470	18023990	878385	18029794	2036218	18018218	0.84846	18023990	1.01514	18029794	1.07631	18018218	46519.5766447446	18023990	865284.591287901	18029794	1891850.86081148	18034786	28518	18040558	884160	18046361	2176842	18034786	0.8491	18040558	1.01499	18046361	1.07627	18034786	33586.1500412201	18040558	871102.178346585	18046361	2022579.83591478
152	18121662	46311	18127465	902240	18133269	2156544	18121662	0.84863	18127465	1.01557	18133269	1.0766	18121662	54571.4858065352	18127465	888407.495298207	18133269	2003106.07467955	18138229	39765	18144033	877173	18149851	2031348	18138229	0.84874	18144033	1.0144	18149851	1.07594	18138229	46851.8038504136	18144033	864721.017350158	18149851	1887975.16590144	18154828	28791	18160600	885605	18166403	2180985	18154828	0.84893	18160600	1.01595	18166403	1.07729	18154828	33914.4570223693	18160600	871701.363256066	18166403	2024510.57746753
153	18241673	46961	18247476	901228	18253280	2145799	18241673	0.84901	18247476	1.01502	18253280	1.07565	18241673	55312.6582725763	18247476	887891.86419972	18253280	1994885.88295449	18258256	40089	18264044	877149	18269862	2016208	18258256	0.84784	18264044	1.01427	18269862	1.07614	18258256	47283.6856010568	18264044	864808.187169097	18269862	1873555.48534577	18274823	28995	18280611	882740	18286414	2173369	18274823	0.84869	18280611	1.01541	18286414	1.07616	18274823	34164.4181031943	18280611	869343.417929703	18286414	2019559.35920309
154	18361684	47101	18367472	899935	18373275	2138754	18361684	0.8487	18367472	1.01486	18373275	1.07578	18361684	55497.8201955933	18367472	886757.779398144	18373275	1988096.07912398	18378251	41021	18384039	877041	18389858	2006387	18378251	0.84875	18384039	1.01488	18389858	1.07578	18378251	48331.0751104566	18384039	864181.972252877	18389858	1865053.26367845	18394834	28958	18400622	881360	18406425	2172370	18394834	0.84833	18400622	1.01509	18406425	1.07646	18394834	34135.301121026	18400622	868257.986976524	18406425	2018068.48373372
155	18481695	47565	18487483	901997	18493286	2131977	18481695	0.84845	18487483	1.01496	18493286	1.0758	18481695	56061.0525075137	18487483	888702.01781351	18493286	1981759.62074735	18498262	40948	18504050	881228	18509838	2000333	18498262	0.84844	18504050	1.01469	18509838	1.07603	18498262	48262.6938852482	18504050	868470.173156334	18509838	1858993.70835386	18514814	28599	18520602	884891	18526405	2167518	18514814	0.84861	18520602	1.01516	18526405	1.07593	18514814	33700.9933891894	18520602	871676.385988416	18526405	2014552.99136561
156	18601706	48195	18607509	897121	18613313	2129437	18601706	0.84887	18607509	1.01466	18613313	1.07669	18601706	56775.4779883846	18607509	884159.225750498	18613313	1977762.40143402	18618429	41660	18624217	876475	18630020	1992382	18618429	0.84836	18624217	1.01444	18630020	1.07631	18618429	49106.5113866755	18624217	863998.856511967	18630020	1851122.81777555	18634997	29020	18640769	882094	18646572	2160211	18634997	0.84861	18640769	1.01489	18646572	1.07572	18634997	34197.0987850721	18640769	869152.321926514	18646572	2008153.60874577
157	18721717	47849	18727520	897067	18733308	2125918	18721717	0.84892	18727520	1.01503	18733308	1.07686	18721717	56364.5573198888	18727520	883783.730530132	18733308	1974182.34496592	18738284	41665	18744056	875591	18749844	1978809	18738284	0.84869	18744056	1.01504	18749844	1.07652	18738284	49093.3085107637	18744056	862617.236759143	18749844	1838153.49459369	18754836	29159	18760624	880223	18766427	2164701	18754836	0.84861	18760624	1.01545	18766427	1.07691	18754836	34360.8960535464	18760624	866830.469250086	18766427	2010103.9084046
158	18841728	48194	18847516	898036	18853335	2116582	18841728	0.84874	18847516	1.01587	18853335	1.07682	18841728	56782.9959704974	18847516	884006.811895223	18853335	1965585.70606044	18858311	42547	18864083	877086	18869886	1968618	18858311	0.84973	18864083	1.01608	18869886	1.07706	18858311	50071.1990867687	18864083	863205.653098181	18869886	1827770.04066626	18874863	29250	18880650	881361	18886453	2160200	18874863	0.84944	18880650	1.01614	18886453	1.07784	18874863	34434.450932379	18880650	867361.780856968	18886453	2004193.57232985
159	18961739	48218	18967527	897132	18973330	2110779	18961739	0.84891	18967527	1.01558	18973330	1.07677	18961739	56799.8963376565	18967527	883369.109277457	18973330	1960287.71232482	18978306	42636	18984094	874266	18989897	1959839	18978306	0.84971	18984094	1.01566	18989897	1.07639	18978306	50177.1192524508	18984094	860786.089833212	18989897	1820751.7721272	18994874	29248	19000661	878122	19006449	2156400	18994874	0.84922	19000661	1.01589	19006449	1.07703	18994874	34441.0164621653	19000661	864386.892281645	19006449	2002172.6414306
160	19081750	48585	19087553	897017	19093357	2103577	19081750	0.84912	19087553	1.0154	19093357	1.07633	19081750	57218.0610514415	19087553	883412.448296238	19093357	1954397.81479658	19098333	43846	19104136	876895	19109955	1950077	19098333	0.84911	19104136	1.01561	19109955	1.07706	19098333	51637.5970133434	19104136	863417.059698113	19109955	1810555.586504	19114916	29309	19120703	879371	19126507	2151736	19114916	0.84917	19120703	1.01481	19126507	1.07711	19114916	34514.8792350177	19120703	866537.578462964	19126507	1997693.82885685
161	19201761	48862	19207549	896406	19213352	2099683	19201761	0.84912	19207549	1.01571	19213352	1.07723	19201761	57544.2811381195	19207549	882541.276545471	19213352	1949150.13506865	19218328	43721	19224100	876189	19229904	1941921	19218328	0.84903	19224100	1.01535	19229904	1.07686	19218328	51495.2357396087	19224100	862942.827596395	19229904	1803317.98005312	19234880	29432	19240668	878874	19246471	2150382	19234880	0.84949	19240668	1.01549	19246471	1.07643	19234880	34646.6703551543	19240668	865467.902195	19246471	1997697.94598813
162	19321772	48802	19327575	894641	19333379	2094454	19321772	0.84898	19327575	1.01523	19333379	1.07718	19321772	57483.0973638955	19327575	881220.01910897	19333379	1944386.26784753	19338355	44030	19344143	876584	19349961	1930342	19338355	0.84918	19344143	1.01584	19349961	1.07686	19338355	51850.0200193128	19344143	862915.419751142	19349961	1792565.42168898	19354922	29314	19360710	879954	19366498	2147774	19354922	0.8488	19360710	1.01643	19366498	1.07788	19354922	34535.8152686145	19360710	865730.055193176	19366498	1992591.01198649
163	19441783	49171	19447571	897278	19453390	2087020	19441783	0.84933	19447571	1.01624	19453390	1.07743	19441783	57893.8692852013	19447571	882939.069511139	19453390	1937035.35264472	19458366	44328	19464138	874922	19469941	1916886	19458366	0.84939	19464138	1.01646	19469941	1.07768	19458366	52188.040829301	19464138	860753.989335537	19469941	1778715.38861258	19474918	29580	19480690	878062	19486493	2144338	19474918	0.84924	19480690	1.01586	19486493	1.07805	19474918	34831.1431397485	19480690	864353.355777371	19486493	1989089.55985344
164	19561794	48985	19567582	893015	19573401	2075952	19561794	0.84976	19567582	1.01616	19573401	1.07674	19561794	57645.6881943137	19567582	878813.375846323	19573401	1927997.47385627	19578361	44541	19584133	873427	19589937	1902470	19578361	0.84915	19584133	1.01535	19589937	1.07735	19578361	52453.6301006889	19584133	860222.583345644	19589937	1765879.24072957	19594913	29893	19600701	877364	19606504	2137866	19594913	0.84962	19600701	1.01572	19606504	1.07773	19594913	35183.964595937	19600701	863785.295160084	19606504	1983674.94641515
165	19681805	49245	19687593	892497	19693412	2067619	19681805	0.8479	19687593	1.01467	19693412	1.07665	19681805	58078.7828753391	19687593	879593.3653306	19693412	1920418.89193331	19698372	45108	19704145	872501	19709948	1890485	19698372	0.84798	19704145	1.01408	19709948	1.07572	19698372	53194.6508172363	19704145	860386.754496687	19709948	1757413.63923698	19714940	29481	19720712	876901	19726515	2133108	19714940	0.84834	19720712	1.0143	19726515	1.0757	19714940	34751.3968456044	19720712	864538.105097111	19726515	1982995.25890118
166	19801816	49796	19807604	894595	19813423	2064816	19801816	0.84871	19807604	1.01489	19813423	1.0764	19801816	58672.5736706295	19807604	881469.912995497	19813423	1918260.86956522	19818384	45062	19824171	872801	19829990	1881311	19818384	0.84836	19824171	1.01477	19829990	1.07704	19818384	53116.6014427837	19824171	860097.361963795	19829990	1746741.99658323	19834966	29694	19840738	877679	19846526	2130660	19834966	0.8481	19840738	1.01546	19846526	1.07639	19834966	35012.3806154935	19840738	864316.664368857	19846526	1979449.82766469
167	19921827	49985	19927615	893390	19933418	2057347	19921827	0.84909	19927615	1.01531	19933418	1.07707	19921827	58868.9067118916	19927615	879918.448552659	19933418	1910133.04613442	19938395	45601	19944167	872445	19949970	1863367	19938395	0.84869	19944167	1.01557	19949970	1.07646	19938395	53731.0443153566	19944167	859069.291136997	19949970	1731013.69303086	19954962	29930	19960749	877403	19966553	2135248	19954962	0.84868	19960749	1.01465	19966553	1.07659	19954962	35266.5315548852	19960749	864734.63755975	19966553	1983343.70558894
168	20041838	50056	20047626	892728	20053429	2048297	20041838	0.84832	20047626	1.01392	20053429	1.07582	20041838	59006.0354583176	20047626	880471.832097207	20053429	1903940.25022773	20058390	46093	20064178	873966	20069981	1852880	20058390	0.84819	20064178	1.01506	20069981	1.07667	20058390	54342.7769721407	20064178	860999.349792131	20069981	1720935.84849582	20074973	30047	20080745	875245	20086548	2124497	20074973	0.84802	20080745	1.01451	20086548	1.07558	20074973	35431.9473597321	20080745	862726.833643828	20086548	1975210.58405697
169	20161849	50202	20167637	892639	20173456	2039247	20161849	0.84822	20167637	1.01494	20173456	1.07685	20161849	59185.117068685	20167637	879499.28074566	20173456	1893715.00208943	20178417	46558	20184204	871021	20190007	1840165	20178417	0.84876	20184204	1.01604	20190007	1.07695	20178417	54854.1401574061	20184204	857270.383055785	20190007	1708681.925809	20194984	29844	20200771	876399	20206559	2120796	20194984	0.84871	20200771	1.01524	20206559	1.07689	20194984	35163.9547077329	20200771	863243.174027816	20206559	1969371.05925396
170	20281860	50127	20287664	889644	20293467	2031934	20281860	0.849	20287664	1.01474	20293467	1.07686	20281860	59042.4028268551	20287664	876721.130535901	20293467	1886906.37594488	20298428	46743	20304215	871193	20310003	1824326	20298428	0.84904	20304215	1.01557	20310003	1.07599	20298428	55053.943277113	20304215	857836.485914314	20310003	1695486.01752804	20314995	30371	20320782	876637	20326586	2116821	20314995	0.84864	20320782	1.01586	20326586	1.07621	20314995	35787.8487933635	20320782	862950.603429606	20326586	1966921.88327557
171	20401871	50379	20407659	890034	20413462	2028300	20401871	0.84875	20407659	1.01543	20413462	1.07656	20401871	59356.7010309278	20407659	876509.459046906	20413462	1884056.62480493	20418439	47067	20424211	871175	20430029	1811950	20418439	0.84878	20424211	1.01557	20430029	1.07756	20418439	55452.5318692712	20424211	857818.761877566	20430029	1681530.49482163	20435021	30044	20440809	874797	20446612	2117981	20435021	0.84931	20440809	1.01585	20446612	1.07744	20435021	35374.5982032473	20440809	861147.807255008	20446612	1965753.08137808
172	20521882	51158	20527670	890143	20533473	2019167	20521882	0.84927	20527670	1.01609	20533473	1.07703	20521882	60237.6158347758	20527670	876047.397376216	20533473	1874754.64935981	20538450	46983	20544222	870287	20550025	1796779	20538450	0.84838	20544222	1.0151	20550025	1.07708	20538450	55379.6647728612	20544222	857341.148655305	20550025	1668194.56307795	20555001	30222	20560789	875841	20566592	2115166	20555001	0.84857	20560789	1.01535	20566592	1.07715	20555001	35615.21147342	20560789	862600.088639385	20566592	1963668.94118739
173	20641893	51324	20647681	890144	20653484	2011261	20641893	0.84863	20647681	1.01515	20653484	1.07758	20641893	60478.6538302912	20647681	876859.577402355	20653484	1866460.95881512	20658461	47727	20664248	871490	20670051	1780673	20658461	0.84889	20664248	1.01568	20670051	1.07626	20658461	56222.8321690678	20664248	858035.995589162	20670051	1654500.77118912	20675028	30325	20680815	875557	20686619	2111343	20675028	0.84905	20680815	1.01564	20686619	1.07724	20675028	35716.388905247	20680815	862074.160135481	20686619	1959955.99866325
174	20761904	51170	20767708	891233	20773511	2007738	20761904	0.84921	20767708	1.01554	20773511	1.07786	20761904	60256.0026377457	20767708	877595.171042007	20773511	1862707.58725623	20778472	48211	20784259	870813	20790062	1766196	20778472	0.84899	20784259	1.01623	20790062	1.07726	20778472	56786.2990141227	20784259	856905.424953013	20790062	1639526.20537289	20795039	30130	20800826	876952	20806614	2109969	20795039	0.8495	20800826	1.01575	20806614	1.07736	20795039	35467.9223072396	20800826	863354.171794241	20806614	1958462.35241702
175	20881915	52072	20887719	890890	20893522	1994192	20881915	0.84945	20887719	1.01546	20893522	1.07671	20881915	61300.8417211137	20887719	877326.531818092	20893522	1852116.16869909	20898483	48606	20904270	872526	20910073	1756055	20898483	0.84902	20904270	1.01584	20910073	1.07724	20898483	57249.5347577207	20904270	858920.696172626	20910073	1630142.77226987	20915050	30480	20920837	877440	20926625	2107197	20915050	0.84868	20920837	1.01473	20926625	1.07714	20915050	35914.5967855965	20920837	864702.925901471	20926625	1956288.87609782
176	21001926	51586	21007714	892197	21013517	1990622	21001926	0.84946	21007714	1.01574	21013517	1.07773	21001926	60727.9919007369	21007714	878371.433634591	21013517	1847050.74554851	21018494	49109	21024266	871550	21030069	1743728	21018494	0.84933	21024266	1.01582	21030069	1.07771	21018494	57820.8705685658	21024266	857976.806914611	21030069	1617993.70888272	21035045	30481	21040833	872571	21046636	2102649	21035045	0.84875	21040833	1.01548	21046636	1.07692	21035045	35912.8129602356	21040833	859269.508015914	21046636	1952465.36418676
177	21121937	51870	21127725	888972	21133528	1979583	21121937	0.84918	21127725	1.01523	21133528	1.07727	21121937	61082.4560163923	21127725	875636.062764103	21133528	1837592.24706898	21138505	49313	21144292	871402	21150111	1726839	21138505	0.8493	21144292	1.01556	21150111	1.07745	21138505	58063.110797127	21144292	858050.730631376	21150111	1602709.17443965	21155087	30972	21160859	875914	21166663	2102580	21155087	0.849	21160859	1.01556	21166663	1.07695	21155087	36480.5653710247	21160859	862493.599590374	21166663	1952346.90561307
178	21241948	51879	21247752	888955	21253555	1973296	21241948	0.8488	21247752	1.01529	21253555	1.07685	21241948	61120.4052780396	21247752	875567.571826769	21253555	1832470.63193574	21258516	49407	21264303	869899	21270106	1709112	21258516	0.84907	21264303	1.01553	21270106	1.07699	21258516	58189.5485649004	21264303	856596.063139444	21270106	1586933.95481852	21275083	31105	21280870	872131	21286674	2095424	21275083	0.84856	21280870	1.01515	21286674	1.07685	21275083	36656.2175921561	21280870	859115.401664779	21286674	1945882.89919673
179	21361959	51964	21367731	888366	21373550	1963893	21361959	0.84964	21367731	1.01611	21373550	1.0774	21361959	61160.0207146556	21367731	874281.327808997	21373550	1822807.685168	21378527	49366	21384299	867546	21390102	1693358	21378527	0.84924	21384299	1.01502	21390102	1.07666	21378527	58129.6217794734	21384299	854708.281610215	21390102	1572788.06679918	21395078	30863	21400866	873413	21406669	2091843	21395078	0.8492	21400866	1.01628	21406669	1.07749	21395078	36343.617522374	21400866	859421.616090054	21406669	1941403.63251631
180	21481970	52089	21487758	886486	21493577	1953622	21481970	0.84915	21487758	1.01552	21493577	1.07791	21481970	61342.5189895778	21487758	872938.002205767	21493577	1812416.62105371	21498553	49661	21504325	870440	21510128	1679939	21498553	0.84937	21504325	1.0153	21510128	1.0778	21498553	58468.0410186373	21504325	857322.95873141	21510128	1558674.15104843	21515105	30928	21520877	872191	21526680	2091174	21515105	0.84955	21520877	1.01609	21526680	1.07752	21515105	36405.1556706492	21520877	858379.671092128	21526680	1940728.71037197
181	21601981	52481	21607769	886783	21613588	1944794	21601981	0.84803	21607769	1.01626	21613588	1.07759	21601981	61885.7823426058	21607769	872594.611615138	21613588	1804762.47923607	21618549	50409	21624321	868544	21630124	1664580	21618549	0.84892	21624321	1.01555	21630124	1.07682	21618549	59380.1536069359	21624321	855244.941164886	21630124	1545829.386527	21635116	31035	21640888	870788	21646691	2090750	21635116	0.84963	21640888	1.01528	21646691	1.07775	21635116	36527.6649835811	21640888	857682.609723426	21646691	1939921.13198794
182	21721992	52625	21727780	883697	21733599	1939772	21721992	0.84977	21727780	1.01541	21733599	1.07793	21721992	61928.5218353201	21727780	870285.894367792	21733599	1799534.2925793	21738575	50355	21744347	868184	21750151	1649175	21738575	0.84901	21744347	1.01568	21750151	1.07707	21738575	59310.2554740227	21744347	854781.033396345	21750151	1531167.89066635	21755143	31274	21760915	869681	21766718	2085447	21755143	0.84913	21760915	1.01574	21766718	1.07707	21755143	36830.6384181456	21760915	856204.343631244	21766718	1936222.34395165
183	21842003	52749	21847791	884182	21853610	1930568	21842003	0.84923	21847791	1.01571	21853610	1.07711	21842003	62113.9149582563	21847791	870506.3453151	21853610	1792359.18337032	21858571	50886	21864358	866410	21870146	1636226	21858571	0.84903	21864358	1.01545	21870146	1.07813	21858571	59934.2779407088	21864358	853227.633069083	21870146	1517651.86016529	21875138	31173	21880926	869472	21886713	2079616	21875138	0.84936	21880926	1.01523	21886713	1.0771	21875138	36701.7519073185	21880926	856428.592535682	21886713	1930754.80456782
184	21962014	52875	21967818	885483	21973621	1916968	21962014	0.84929	21967818	1.01635	21973621	1.07838	21962014	62257.8859988932	21967818	871238.254538299	21973621	1777636.82560878	21978597	51215	21984385	868760	21990173	1621217	21978597	0.84956	21984385	1.01628	21990173	1.07812	21978597	60284.1470879043	21984385	854843.153461644	21990173	1503744.48113383	21995149	31510	22000937	870977	22006740	2076563	21995149	0.84966	22000937	1.01686	22006740	1.07825	21995149	37085.4224042558	22000937	856535.806305686	22006740	1925864.13169488
185	22082025	52988	22087813	885015	22093632	1909257	22082025	0.84897	22087813	1.01629	22093632	1.07875	22082025	62414.4551633156	22087813	870829.19245491	22093632	1769879.02665122	22098593	51311	22104396	865966	22110230	1603992	22098593	0.84968	22104396	1.01633	22110230	1.07742	22098593	60388.6168910649	22104396	852051.990987179	22110230	1488734.19836276	22115207	31295	22120979	866922	22126782	2074274	22115207	0.85011	22120979	1.01601	22126782	1.07765	22115207	36812.8830386656	22120979	853261.286798358	22126782	1924812.32311047
186	22202036	53417	22207824	884833	22213643	1901728	22202036	0.8499	22207824	1.01693	22213643	1.07778	22202036	62850.9236380751	22207824	870102.17025754	22213643	1764486.25879122	22218619	51303	22224391	867750	22230195	1589633	22218619	0.84967	22224391	1.01676	22230195	1.07764	22218619	60379.9122012075	22224391	853446.241000826	22230195	1475105.78671913	22235187	31618	22240974	869865	22246777	2075559	22235187	0.84985	22240974	1.01716	22246777	1.07832	22235187	37204.2125080897	22240974	855189.940618978	22246777	1924808.03472068
187	22322048	53616	22327835	883063	22333654	1894902	22322048	0.84918	22327835	1.01665	22333654	1.07824	22322048	63138.5571963541	22327835	868600.796734373	22333654	1757402.80457041	22338630	51307	22344402	865840	22350206	1574827	22338630	0.85025	22344402	1.01585	22350206	1.07838	22338630	60343.4284034108	22344402	852330.560614264	22350206	1460363.69368868	22355182	31879	22360954	869380	22366757	2071981	22355182	0.85014	22360954	1.01712	22366757	1.07782	22355182	37498.5296539394	22360954	854746.735881705	22366757	1922381.28815572
