HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	3/5/2025 3:18 PM
Export Time Stamp:	3/6/2025 12:04 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
194	23162125	19179	23167912	215480	23173715	1215077	23162125	0.84362	23167912	1.03288	23173715	1.10972	23162125	22734.1694127688	23167912	208620.556114941	23173715	1094940.16508669	23178692	21244	23184479	574709	23190267	860554	23178692	0.84338	23184479	1.03227	23190267	1.10954	23178692	25189.119969646	23184479	556742.906410145	23190267	775595.291742524	23195243	20037	23201031	1128554	23206834	945712	23195243	0.84354	23201031	1.03254	23206834	1.10945	23195243	23753.4675296963	23201031	1092988.16510741	23206834	852415.160665194
195	23282136	19485	23287923	214490	23293742	1221533	23282136	0.84311	23287923	1.03214	23293742	1.11077	23282136	23110.8633511641	23287923	207810.955878079	23293742	1099717.31321516	23298703	21427	23304490	574718	23310294	860185	23298703	0.8441	23304490	1.03268	23310294	1.10976	23298703	25384.4331240374	23304490	556530.580625169	23310294	775109.032583622	23315270	20408	23321058	1129373	23326861	940604	23315270	0.84347	23321058	1.03262	23326861	1.10981	23315270	24195.2885105576	23321058	1093696.61637388	23326861	847536.064731801
196	23402147	19152	23407950	214629	23413753	1222083	23402147	0.84355	23407950	1.03274	23413753	1.10983	23402147	22704.0483670203	23407950	207824.815539245	23413753	1101144.31940027	23418745	21044	23424533	575659	23430336	859532	23418745	0.84368	23424533	1.03241	23430336	1.10923	23418745	24943.1063910487	23424533	557587.586327138	23430336	774890.689938065	23435312	19964	23441084	1126433	23446887	937862	23435312	0.84328	23441084	1.03262	23446887	1.1097	23435312	23674.2244568827	23441084	1090849.48964769	23446887	845149.139407047
197	23522158	19460	23527961	214655	23533764	1228267	23522158	0.84291	23527961	1.03237	23533764	1.10974	23522158	23086.6877839864	23527961	207924.484438719	23533764	1106806.09872583	23538725	21134	23544512	572871	23550316	862272	23538725	0.84403	23544512	1.0327	23550316	1.11055	23538725	25039.3943343246	23544512	554731.286917788	23550316	776436.900634821	23555292	20264	23561080	1129868	23566867	935337	23555292	0.84418	23561080	1.03265	23566867	1.11015	23555292	24004.3592598735	23561080	1094144.19212705	23566867	842532.090258073
198	23642169	19333	23647972	214063	23653775	1228290	23642169	0.84378	23647972	1.03209	23653775	1.10887	23642169	22912.3705231221	23647972	207407.299750991	23653775	1107695.22126128	23658751	21114	23664555	575371	23670358	861205	23658751	0.84381	23664555	1.03248	23670358	1.10976	23658751	25022.2206420877	23664555	557270.843018751	23670358	776028.15023068	23675334	20229	23681106	1126829	23686910	934267	23675334	0.84356	23681106	1.03219	23686910	1.11008	23675334	23980.5111669591	23681106	1091687.5768996	23686910	841621.324589219
199	23762180	19322	23767967	214481	23773770	1231640	23762180	0.84398	23767967	1.03178	23773770	1.10915	23762180	22893.9074385649	23767967	207874.740739305	23773770	1110435.91939774	23778731	21140	23784519	575744	23790322	859692	23778731	0.84344	23784519	1.03224	23790322	1.10917	23778731	25064.0235227165	23784519	557761.760830815	23790322	775076.85927315	23795298	20328	23801086	1129014	23806889	925374	23795298	0.84347	23801086	1.03255	23806889	1.10923	23795298	24100.4422208259	23801086	1093423.07878553	23806889	834248.983529115
200	23882191	19066	23887994	214934	23893797	1233080	23882191	0.84419	23887994	1.03313	23893797	1.10935	23882191	22584.9631007238	23887994	208041.582375887	23893797	1111533.78104295	23898773	21221	23904545	572741	23910364	860631	23898773	0.84313	23904545	1.03145	23910364	1.10937	23898773	25169.3095963849	23904545	555277.52193514	23910364	775783.55282728	23915341	20173	23921128	1127703	23926932	925116	23915341	0.84324	23921128	1.03215	23926932	1.10935	23915341	23923.2009866705	23921128	1092576.66036913	23926932	833926.17298418
201	24002202	19333	24007989	214527	24013808	1234611	24002202	0.84406	24007989	1.03191	24013808	1.10812	24002202	22904.7698030946	24007989	207893.130214844	24013808	1114149.18961845	24018769	21494	24024541	575766	24030344	862173	24018769	0.84384	24024541	1.03191	24030344	1.10942	24018769	25471.6533940083	24024541	557961.450126465	24030344	777138.504804312	24035321	20215	24041108	1128734	24046911	920047	24035321	0.8439	24041108	1.03184	24046911	1.10836	24035321	23954.2599834104	24041108	1093904.09365793	24046911	830097.621711357
202	24122213	19569	24128000	214352	24133803	1238884	24122213	0.8437	24128000	1.03209	24133803	1.10917	24122213	23194.2633637549	24128000	207687.314090825	24133803	1116946.90624521	24138780	21035	24144568	575530	24150371	861604	24138780	0.84376	24144568	1.03222	24150371	1.109	24138780	24930.074902816	24144568	557565.24771851	24150371	776919.747520289	24155347	20361	24161135	1128698	24166938	917923	24155347	0.84378	24161135	1.03261	24166938	1.10874	24155347	24130.6975751973	24161135	1093053.52456397	24166938	827897.433122283
203	24242224	19639	24248011	214181	24253814	1242184	24242224	0.84366	24248011	1.03185	24253814	1.10907	24242224	23278.3348742384	24248011	207569.89872559	24253814	1120023.08240237	24258791	21205	24264563	574630	24270366	861940	24258791	0.84338	24264563	1.03171	24270366	1.10882	24258791	25142.877469231	24264563	556968.527977823	24270366	777348.893418228	24275358	20502	24281130	1126583	24286933	916312	24275358	0.84328	24281130	1.03161	24286933	1.10867	24275358	24312.2094677924	24281130	1092062.89198437	24286933	826496.61305889
204	24362235	19338	24368038	214899	24373841	1247163	24362235	0.84367	24368038	1.03224	24373841	1.10884	24362235	22921.2843884457	24368038	208187.049523367	24373841	1124745.68017027	24378818	21303	24384621	574802	24390424	865286	24378818	0.84324	24384621	1.03154	24390424	1.10947	24378818	25263.2702433471	24384621	557227.058572619	24390424	779909.326074612	24395400	20445	24401188	1128873	24406991	914768	24395400	0.84318	24401188	1.03199	24406991	1.10935	24395400	24247.491638796	24401188	1093879.78565684	24406991	824598.188128183
205	24482246	19402	24488033	214839	24493837	1250912	24482246	0.84365	24488033	1.03201	24493837	1.1102	24482246	22997.688614947	24488033	208175.308378795	24493837	1126744.73067916	24498813	21556	24504601	574452	24510404	863631	24498813	0.84374	24504601	1.0328	24510404	1.10967	24498813	25548.1546447958	24504601	556208.365608056	24510404	778277.325691422	24515380	20258	24521168	1128831	24526971	911516	24515380	0.84368	24521168	1.03268	24526971	1.10993	24515380	24011.4735444718	24521168	1093108.22326374	24526971	821237.375329976
206	24602257	19340	24608044	214140	24613863	1253376	24602257	0.84322	24608044	1.03146	24613863	1.11066	24602257	22935.8886174427	24608044	207608.632423943	24613863	1128496.56960726	24618855	21482	24624643	574380	24630446	866614	24618855	0.84389	24624643	1.03225	24630446	1.11036	24618855	25455.92435033	24624643	556434.97214822	24630446	780480.204618322	24635422	20439	24641194	1130401	24646998	910703	24635422	0.84402	24641194	1.03276	24646998	1.11103	24635422	24216.2507997441	24641194	1094543.74685309	24646998	819692.537555242
207	24722268	19484	24728055	213869	24733859	1262131	24722268	0.8442	24728055	1.03257	24733859	1.11107	24722268	23079.8389007344	24728055	207123.003767299	24733859	1135959.93051743	24738835	21251	24744623	576115	24750426	869892	24738835	0.84338	24744623	1.03305	24750426	1.11261	24738835	25197.4199056179	24744623	557683.558395044	24750426	781848.08693073	24755402	20296	24761190	1126420	24766993	906091	24755402	0.84402	24761190	1.03296	24766993	1.11008	24755402	24046.8235349873	24761190	1090477.85006196	24766993	816239.370135486
208	24842279	19642	24848066	215344	24853870	1260211	24842279	0.84431	24848066	1.03317	24853870	1.11091	24842279	23263.9670263292	24848066	208430.364799597	24853870	1134395.22553582	24858846	21200	24864634	575113	24870421	867290	24858846	0.84433	24864634	1.03232	24870421	1.11055	24858846	25108.6660428979	24864634	557107.292312461	24870421	780955.382468147	24875413	20511	24881201	1129875	24887004	905337	24875413	0.84425	24881201	1.03276	24887004	1.11044	24875413	24294.9363340243	24881201	1094034.43200744	24887004	815295.73862613
209	24962290	19347	24968077	214605	24973896	1263584	24962290	0.84369	24968077	1.03296	24973896	1.1104	24962290	22931.4084557124	24968077	207757.318773234	24973896	1137953.89048991	24978873	21439	24984691	575247	24990495	866512	24978873	0.84396	24984691	1.0329	24990495	1.1094	24978873	25402.8626949145	24984691	556924.194016846	24990495	781063.638002524	24995455	20618	25001259	1129741	25007062	902525	24995455	0.84385	25001259	1.03299	25007062	1.11	24995455	24433.2523552764	25001259	1093661.11966234	25007062	813085.585585586
210	25082301	19520	25088088	213838	25093892	1264009	25082301	0.84353	25088088	1.03229	25093892	1.10967	25082301	23140.8485768141	25088088	207149.153823054	25093892	1139085.49388557	25098884	21645	25104656	574998	25110474	867091	25098884	0.84361	25104656	1.03179	25110474	1.10992	25098884	25657.5905928095	25104656	557282.005059169	25110474	781219.367161597	25115451	20463	25121238	1128608	25127042	898047	25115451	0.84403	25121238	1.03273	25127042	1.10942	25115451	24244.3988957738	25121238	1092839.36750167	25127042	809474.319914911
211	25202312	19460	25208115	214258	25213918	1266154	25202312	0.8442	25208115	1.03263	25213918	1.10922	25202312	23051.4096185738	25208115	207487.677096346	25213918	1141481.40134509	25218895	21710	25224698	574732	25230501	866914	25218895	0.84385	25224698	1.03248	25230501	1.10973	25218895	25727.3212063755	25224698	556651.944831861	25230501	781193.623674227	25235462	20516	25241249	1126569	25247053	895730	25235462	0.84355	25241249	1.03224	25247053	1.10936	25235462	24321.0242427835	25241249	1091382.81794931	25247053	807429.508906036
212	25322323	19376	25328126	214958	25333929	1273464	25322323	0.84373	25328126	1.03323	25333929	1.11153	25322323	22964.6924964147	25328126	208044.675435285	25333929	1145685.67649996	25338906	21293	25344693	574413	25350496	867240	25338906	0.84447	25344693	1.03223	25350496	1.11002	25338906	25214.6316624628	25344693	556477.722988094	25350496	781283.22012216	25355473	20429	25361260	1129408	25367064	893484	25355473	0.84406	25361260	1.03254	25367064	1.10987	25355473	24203.2556927233	25361260	1093815.25170938	25367064	805034.823898294
213	25442334	19186	25448121	215469	25453940	1272450	25442334	0.84421	25448121	1.03251	25453940	1.10923	25442334	22726.5727721775	25448121	208684.661649766	25453940	1147147.12007429	25458917	21387	25464704	575517	25470507	866726	25458917	0.84426	25464704	1.03281	25470507	1.10895	25458917	25332.2436216331	25464704	557234.147616696	25470507	781573.560575319	25475484	20813	25481271	1128793	25487090	893422	25475484	0.8441	25481271	1.03295	25487090	1.10953	25475484	24657.0311574458	25481271	1092785.71082821	25487090	805225.636080142
214	25562345	19361	25568132	214450	25573951	1273233	25562345	0.84388	25568132	1.03202	25573951	1.10859	25562345	22942.835474238	25568132	207796.360535649	25573951	1148515.68208265	25578912	21649	25584684	576070	25590487	869385	25578912	0.8437	25584684	1.03315	25590487	1.10973	25578912	25659.5946426455	25584684	557586.023326719	25590487	783420.291422238	25595479	20599	25601251	1126833	25607054	889626	25595479	0.84431	25601251	1.03231	25607054	1.10908	25595479	24397.4369603582	25601251	1091564.54940861	25607054	802129.693078948
215	25682356	19431	25688143	213712	25693962	1275328	25682356	0.84392	25688143	1.03226	25693962	1.10908	25682356	23024.6942838184	25688143	207033.111812915	25693962	1149897.21210373	25698923	21499	25704695	574516	25710498	867707	25698923	0.84395	25704695	1.03274	25710498	1.1093	25698923	25474.2579536702	25704695	556302.651199721	25710498	782211.304426215	25715475	20861	25721262	1128014	25727065	888615	25715475	0.84431	25721262	1.03291	25727065	1.10981	25715475	24707.7495232794	25721262	1092073.84960936	25727065	800691.109288977
216	25802367	19400	25808170	214203	25813973	1278262	25802367	0.84309	25808170	1.03219	25813973	1.1086	25802367	23010.5919889929	25808170	207522.839787248	25813973	1153041.67418366	25818950	21481	25824737	574932	25830540	868915	25818950	0.8434	25824737	1.03219	25830540	1.10882	25818950	25469.5281005454	25824737	557002.102326122	25830540	783639.36436933	25835517	21018	25841304	1127375	25847108	886472	25835517	0.8436	25841304	1.03259	25847108	1.10927	25835517	24914.6514935989	25841304	1091793.45141828	25847108	799148.989876225
217	25922378	19441	25928165	213799	25933984	1282425	25922378	0.84454	25928165	1.03345	25933984	1.1107	25922378	23019.6319890118	25928165	206878.900769268	25933984	1154609.70559107	25938961	21617	25944748	574538	25950567	868094	25938961	0.8446	25944748	1.03339	25950567	1.10968	25938961	25594.3641960691	25944748	555974.027230765	25950567	782292.192343739	25955543	20529	25961315	1128976	25967119	882352	25955543	0.84377	25961315	1.03318	25967119	1.10992	25955543	24330.0899534233	25961315	1092719.56483865	25967119	794969.006775263
218	26042389	19428	26048192	214432	26053995	1288361	26042389	0.84463	26048192	1.03257	26053995	1.11034	26042389	23001.7877650569	26048192	207668.245252138	26053995	1160330.16913738	26058956	21653	26064744	574931	26070547	871611	26058956	0.8447	26064744	1.03276	26070547	1.11032	26058956	25633.9528826802	26064744	556693.713931601	26070547	785008.826284315	26075523	21019	26081311	1128904	26087114	881334	26075523	0.84452	26081311	1.03303	26087114	1.11016	26075523	24888.6941694691	26081311	1092808.53411808	26087114	793880.161418174
219	26162400	19361	26168187	215348	26174006	1286834	26162400	0.84429	26168187	1.03278	26174006	1.10977	26162400	22931.6940861552	26168187	208512.94564186	26174006	1159550.17706372	26178983	21840	26184770	574865	26190574	871486	26178983	0.84444	26184770	1.03323	26190574	1.10964	26178983	25863.2940173369	26184770	556376.605402476	26190574	785377.239465052	26195550	20612	26201338	1127656	26207141	877029	26195550	0.84442	26201338	1.03304	26207141	1.10976	26195550	24409.6539636674	26201338	1091589.87067297	26207141	790287.089100346
220	26282411	19426	26288198	214295	26294017	1290073	26282411	0.84425	26288198	1.03274	26294017	1.10981	26282411	23009.7719869707	26288198	207501.404031993	26294017	1162426.90190213	26298994	21574	26304781	574355	26310585	873445	26298994	0.84421	26304781	1.03259	26310585	1.10937	26298994	25555.2528399332	26304781	556227.544330276	26310585	787334.252774097	26315561	20758	26321349	1127715	26327167	879026	26315561	0.84381	26321349	1.03261	26327167	1.10973	26315561	24600.3247176497	26321349	1092101.5678717	26327167	792107.990231858
221	26402422	19506	26408209	213741	26414013	1292707	26402422	0.84411	26408209	1.032	26414013	1.10925	26402422	23108.3626541565	26408209	207113.372093023	26414013	1165388.32544512	26419005	21684	26424777	576076	26430580	872869	26419005	0.84374	26424777	1.03236	26430580	1.11029	26419005	25699.8601464906	26424777	558018.520671084	26430580	786163.074512064	26435572	20876	26441360	1127656	26447178	875055	26435572	0.84378	26441360	1.03201	26447178	1.10929	26435572	24741.0462442817	26441360	1092679.33450257	26447178	788842.412714439
222	26522433	19481	26528220	214336	26534039	1293845	26522433	0.84419	26528220	1.03288	26534039	1.1094	26522433	23076.5585946292	26528220	207512.973433506	26534039	1166256.535064	26539016	22036	26544803	575429	26550591	873435	26539016	0.84397	26544803	1.03261	26550591	1.10939	26539016	26109.9328175172	26544803	557256.853991342	26550591	787311.044808408	26555583	21091	26561355	1127937	26567158	872198	26555583	0.84382	26561355	1.03247	26567158	1.10935	26555583	24994.6671090991	26561355	1092464.67209701	26567158	786224.365619507
223	26642444	19572	26648232	214897	26654035	1299867	26642444	0.84387	26648232	1.03222	26654035	1.10954	26642444	23193.1458636994	26648232	208189.145724749	26654035	1171536.8531103	26659011	21749	26664799	573977	26670602	873411	26659011	0.84404	26664799	1.03282	26670602	1.10949	26659011	25767.7361262499	26664799	555737.689045526	26670602	787218.451721061	26675578	20977	26681366	1128317	26687185	871423	26675578	0.84426	26681366	1.03252	26687185	1.10971	26675578	24846.6112335063	26681366	1092779.80087553	26687185	785270.926638491
224	26762455	19579	26768243	213637	26774046	1299584	26762455	0.84461	26768243	1.03238	26774046	1.10955	26762455	23181.1131764957	26768243	206936.399387822	26774046	1171271.2360867	26779038	21651	26784825	574861	26790629	873381	26779038	0.8432	26784825	1.03229	26790629	1.10958	26779038	25677.1821631879	26784825	556879.365294636	26790629	787127.561780133	26795605	20898	26801408	1125629	26807227	869927	26795605	0.84424	26801408	1.03226	26807227	1.10959	26795605	24753.624561736	26801408	1090451.04915428	26807227	784007.60641318
225	26882466	19590	26888254	214060	26894057	1305026	26882466	0.84389	26888254	1.03268	26894057	1.10997	26882466	23213.9259856142	26888254	207285.896889646	26894057	1175730.87560925	26899033	21920	26904821	573435	26910624	873230	26899033	0.84451	26904821	1.03236	26910624	1.10873	26899033	25955.8797409149	26904821	555460.304544926	26910624	787594.815690024	26915600	20980	26921388	1129644	26927191	867419	26915600	0.84396	26921388	1.0324	26927191	1.10873	26915600	24858.9980567799	26921388	1094192.17357613	26927191	782353.683944694
226	27002477	19362	27008265	214940	27014068	1308865	27002477	0.84345	27008265	1.03221	27014068	1.10891	27002477	22955.7175884759	27008265	208232.82084072	27014068	1180316.70739735	27019044	21729	27024832	575372	27030651	874590	27019044	0.84349	27024832	1.03276	27030651	1.1093	27019044	25760.827040036	27024832	557120.725047446	27030651	788416.118272785	27035627	20953	27041399	1127722	27047202	866552	27035627	0.84301	27041399	1.03265	27047202	1.10922	27035627	24854.9839266438	27041399	1092066.04367404	27047202	781226.447413498
227	27122488	19508	27128276	214519	27134079	1309847	27122488	0.84366	27128276	1.03258	27134079	1.10925	27122488	23123.0590522248	27128276	207750.489066222	27134079	1180840.20734731	27139071	22081	27144843	575104	27150646	878493	27139071	0.84406	27144843	1.03294	27150646	1.11026	27139071	26160.4625263607	27144843	556764.187658528	27150646	791249.797344766	27155638	21065	27161441	1130174	27167260	865116	27155638	0.84407	27161441	1.03271	27167260	1.10906	27155638	24956.4609570296	27161441	1094376.93060007	27167260	780044.361892053
228	27242499	19440	27248287	214632	27254090	1314188	27242499	0.84412	27248287	1.03206	27254090	1.10926	27242499	23029.9009619485	27248287	207964.653217836	27254090	1184742.98180769	27259066	21733	27264869	575183	27270673	878394	27259066	0.8435	27264869	1.0319	27270673	1.10921	27259066	25765.2637818613	27264869	557401.880027134	27270673	791909.557252459	27275649	21121	27281437	1129799	27287240	866370	27275649	0.84437	27281437	1.03297	27287240	1.11029	27275649	25013.9157004631	27281437	1093738.44351724	27287240	780309.648830486
229	27362510	19546	27368298	214270	27374101	1317064	27362510	0.84503	27368298	1.03302	27374101	1.10959	27362510	23130.5397441511	27368298	207420.959903971	27374101	1186982.57915086	27379077	21712	27384880	574774	27390668	879703	27379077	0.84446	27384880	1.03326	27390668	1.10969	27379077	25711.1053217441	27384880	556272.38062056	27390668	792746.622930728	27395644	20774	27401432	1128748	27407235	863994	27395644	0.84424	27401432	1.03253	27407235	1.10933	27395644	24606.7468966171	27401432	1093186.63864488	27407235	778843.085466002
230	27482521	19270	27488309	214129	27494112	1320926	27482521	0.84376	27488309	1.03198	27494112	1.11015	27482521	22838.2478429885	27488309	207493.362274463	27494112	1189862.63117597	27499104	21627	27504891	574384	27510710	880622	27499104	0.84396	27504891	1.03231	27510710	1.10903	27499104	25625.6220673966	27504891	556406.505797677	27510710	794047.050124884	27515687	21080	27521474	1129261	27527293	862365	27515687	0.84393	27521474	1.03277	27527293	1.10973	27515687	24978.3749837072	27521474	1093429.32114604	27527293	777094.42837447
231	27602532	19417	27608320	214357	27614123	1322631	27602532	0.8438	27608320	1.03285	27614123	1.10975	27602532	23011.377103579	27608320	207539.332913782	27614123	1191827.88916423	27619099	21827	27624887	575510	27630706	880324	27619099	0.84356	27624887	1.03237	27630706	1.10961	27619099	25874.8636730049	27624887	557464.862403983	27630706	793363.433999333	27635682	20998	27641470	1130118	27647273	858733	27635682	0.84389	27641470	1.03223	27647273	1.10903	27635682	24882.3898849376	27641470	1094831.57823353	27647273	774309.982597405
232	27722543	19625	27728331	214095	27734134	1325746	27722543	0.84454	27728331	1.0336	27734134	1.11029	27722543	23237.5020721339	27728331	207135.255417957	27734134	1194053.80576246	27739110	21650	27744898	575336	27750701	881782	27739110	0.8442	27744898	1.03231	27750701	1.10975	27739110	25645.5816157309	27744898	557328.709399308	27750701	794577.157017346	27755677	21057	27761465	1130112	27767268	860558	27755677	0.84409	27761465	1.03328	27767268	1.11056	27755677	24946.39197242	27761465	1093713.22390833	27767268	774886.543725688
233	27842554	19420	27848342	214026	27854145	1330243	27842554	0.84368	27848342	1.03215	27854145	1.11061	27842554	23018.2059548644	27848342	207359.39543671	27854145	1197758.88925906	27859121	21974	27864909	574889	27870712	883834	27859121	0.84369	27864909	1.03295	27870712	1.11026	27859121	26045.1113560668	27864909	556550.655888475	27870712	796060.382252806	27875688	21199	27881476	1130387	27887279	859035	27875688	0.84421	27881476	1.03297	27887279	1.10961	27875688	25111.0505679866	27881476	1094307.67592476	27887279	774177.41368589
234	27962565	19423	27968353	214002	27974156	1329845	27962565	0.8443	27968353	1.03285	27974156	1.11057	27962565	23004.8560938055	27968353	207195.6237595	27974156	1197443.65506001	27979132	21962	27984935	575599	27990723	884389	27979132	0.84436	27984935	1.03357	27990723	1.10979	27979132	26010.2326022076	27984935	556903.741401163	27990723	796897.611259788	27995715	21374	28001487	1128152	28007290	855089	27995715	0.84453	28001487	1.03261	28007290	1.10949	27995715	25308.7516133234	28001487	1092524.76733714	28007290	770704.557950049
235	28082576	19289	28088364	214310	28094167	1332481	28082576	0.84433	28088364	1.03263	28094167	1.10975	28082576	22845.3329859178	28088364	207538.033952142	28094167	1200703.76210858	28099159	22181	28104946	574153	28110750	881191	28099159	0.84445	28104946	1.03157	28110750	1.10877	28099159	26266.80087631	28104946	556581.715249571	28110750	794746.430729547	28115726	21365	28121514	1130224	28127317	855179	28115726	0.84406	28121514	1.03193	28127317	1.10873	28115726	25312.1815984646	28121514	1095252.58496216	28127317	771314.025957627
236	28202587	19499	28208390	214162	28214178	1335186	28202587	0.84422	28208390	1.03317	28214178	1.1089	28202587	23097.0600080548	28208390	207286.312997861	28214178	1204063.48633781	28219139	22151	28224926	575449	28230729	883605	28219139	0.84403	28224926	1.03268	28230729	1.10985	28219139	26244.3278082533	28224926	557238.44753457	28230729	796148.128125422	28235721	21350	28241525	1127898	28247328	854590	28235721	0.84422	28241525	1.03277	28247328	1.11032	28235721	25289.6164506882	28241525	1092109.56941042	28247328	769679.011456157
237	28322598	19524	28328386	214627	28334189	1339971	28322598	0.84506	28328386	1.03369	28334189	1.11051	28322598	23103.6849454477	28328386	207631.881898829	28334189	1206626.6850366	28339165	22270	28344953	576180	28350740	886302	28339165	0.84435	28344953	1.03357	28350740	1.11082	28339165	26375.3182921774	28344953	557465.870719932	28350740	797880.844781333	28355717	21405	28361505	1129909	28367308	852557	28355717	0.84473	28361505	1.03386	28367308	1.11074	28355717	25339.4575781611	28361505	1092903.29444993	28367308	767557.664259863
238	28442609	19677	28448412	214840	28454215	1344057	28442609	0.84447	28448412	1.0334	28454215	1.11101	28442609	23301.0053643113	28448412	207896.264757112	28454215	1209761.38828633	28459192	22140	28464979	576476	28470783	886570	28459192	0.84601	28464979	1.03373	28470783	1.11047	28459192	26169.9034290375	28464979	557665.92824045	28470783	798373.661602745	28475759	21415	28481547	1127583	28487350	851815	28475759	0.84499	28481547	1.03367	28487350	1.11026	28475759	25343.4951892922	28481547	1090853.94758482	28487350	767221.191432638
239	28562620	19406	28568408	213531	28574211	1343245	28562620	0.84482	28568408	1.03379	28574211	1.11025	28562620	22970.5736133141	28568408	206551.620735352	28574211	1209858.14005855	28579218	21932	28585006	576322	28590825	888220	28579218	0.84444	28585006	1.03379	28590825	1.11022	28579218	25972.2419591682	28585006	557484.595517465	28590825	800039.631784691	28595801	21159	28601589	1130203	28607392	851817	28595801	0.84483	28601589	1.03285	28607392	1.11044	28595801	25045.2753808459	28601589	1094256.66844169	28607392	767098.627571053
240	28682631	19551	28688434	214301	28694237	1348246	28682631	0.84487	28688434	1.03257	28694237	1.10999	28682631	23140.8382354682	28688434	207541.377340035	28694237	1214646.97880161	28699214	22086	28705002	574231	28710820	890278	28699214	0.84439	28705002	1.03357	28710820	1.10989	28699214	26156.1600682149	28705002	555580.173573149	28710820	802131.742785321	28715781	21546	28721569	1131197	28727372	849757	28715781	0.84424	28721569	1.03347	28727372	1.10932	28715781	25521.1788117123	28721569	1094562.00954067	28727372	766016.117982187
241	28802642	19634	28808430	214424	28814249	1349699	28802642	0.84425	28808430	1.03356	28814249	1.10967	28802642	23256.1445069588	28808430	207461.589070784	28814249	1216306.64972469	28819209	22171	28824997	574784	28830800	889763	28819209	0.84431	28824997	1.03267	28830800	1.1099	28819209	26259.3123378854	28824997	556599.881859645	28830800	801660.509955852	28835792	21145	28841564	1131795	28847383	845920	28835792	0.8444	28841564	1.03296	28847383	1.10966	28835792	25041.4495499763	28841564	1095681.3429368	28847383	762323.594614567
242	28922653	19716	28928456	213641	28934260	1353694	28922653	0.84402	28928456	1.033	28934260	1.1098	28922653	23359.6360275823	28928456	206816.069699903	28934260	1219763.92142728	28939252	22308	28945024	575182	28950842	890865	28939252	0.84416	28945024	1.03261	28950842	1.10965	28939252	26426.2699014405	28945024	557017.654293489	28950842	802834.227008516	28955819	21488	28961591	1128089	28967394	846972	28955819	0.84391	28961591	1.03207	28967394	1.10966	28955819	25462.4308279319	28961591	1093035.35612894	28967394	763271.632752375
243	29042664	19787	29048452	214220	29054271	1355860	29042664	0.84341	29048452	1.03262	29054271	1.10984	29042664	23460.7130577062	29048452	207452.886831555	29054271	1221671.59230159	29059247	22237	29065035	574886	29070838	889734	29059247	0.84324	29065035	1.03264	29070838	1.10951	29059247	26370.9027086002	29065035	556714.828013635	29070838	801916.161188272	29075814	21537	29081602	1130358	29087405	846064	29075814	0.84329	29081602	1.0331	29087405	1.10947	29075814	25539.2569578674	29081602	1094141.90301036	29087405	762583.936474172
244	29162675	19378	29168478	213824	29174282	1358528	29162675	0.84379	29168478	1.03304	29174282	1.10956	29162675	22965.4297870323	29168478	206985.208704406	29174282	1224384.44067919	29179258	22263	29185061	575545	29190864	893824	29179258	0.844	29185061	1.03213	29190864	1.10978	29179258	26377.9620853081	29185061	557628.399523316	29190864	805406.476959397	29195841	21627	29201613	1128638	29207416	847548	29195841	0.84388	29201613	1.03241	29207416	1.1097	29195841	25628.051381713	29201613	1093207.15607172	29207416	763763.179237632
245	29282686	19398	29288474	213656	29294293	1360135	29282686	0.84433	29288474	1.03285	29294293	1.10952	29282686	22974.4294292516	29288474	206860.628358426	29294293	1225876.95580071	29299253	22389	29305025	576973	29310829	894242	29299253	0.84469	29305025	1.03332	29310829	1.11023	29299253	26505.5819294653	29305025	558368.172492548	29310829	805456.527025932	29315805	21268	29321593	1131053	29327396	844576	29315805	0.84391	29321593	1.03282	29327396	1.1105	29315805	25201.7395219869	29321593	1095111.44245851	29327396	760536.69518235
