HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	2/19/2025 3:59 PM
Export Time Stamp:	2/20/2025 11:28 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921599	15953	16927386	230799	16933190	1083579	16921599	0.84261	16927386	1.03161	16933190	1.11435	16921599	18932.8396292472	16927386	223726.989850816	16933190	972386.593081168	16938166	16596	16943954	627656	16949757	1283638	16938166	0.8417	16943954	1.03209	16949757	1.11452	16938166	19717.2389212308	16943954	608140.762917963	16949757	1151740.65965617	16954733	14722	16960521	1165432	16966324	2202376	16954733	0.84218	16960521	1.03221	16966324	1.11381	16954733	17480.8235769076	16960521	1129064.82208078	16966324	1977335.45218664
143	17041610	16382	17047397	230810	17053201	1080780	17041610	0.84286	17047397	1.03173	17053201	1.11362	17041610	19436.205300999	17047397	223711.629980712	17053201	970510.587094341	17058177	17051	17063965	629119	17069768	1272687	17058177	0.84251	17063965	1.03202	17069768	1.11458	17058177	20238.3354500243	17063965	609599.6201624	17069768	1141853.43358036	17074744	14869	17080532	1167917	17086320	2192393	17074744	0.84271	17080532	1.03263	17086320	1.11509	17074744	17644.2667109682	17080532	1131012.07596138	17086320	1966113.04917092
144	17161621	16373	17167408	230945	17173212	1079699	17161621	0.84284	17167408	1.0322	17173212	1.11441	17161621	19425.9883251863	17167408	223740.554156171	17173212	968852.576699778	17178188	16841	17183976	628801	17189779	1264538	17178188	0.84288	17183976	1.03186	17189779	1.11481	17178188	19980.3056188307	17183976	609385.963212064	17189779	1134308.0883738	17194755	14930	17200543	1164344	17206346	2173436	17194755	0.8426	17200543	1.03158	17206346	1.11368	17194755	17718.9651079991	17200543	1128699.66459218	17206346	1951580.34623949
145	17281632	16094	17287419	232105	17293223	1083665	17281632	0.84266	17287419	1.03267	17293223	1.11543	17281632	19099.043505091	17287419	224762.024654536	17293223	971522.193234896	17298215	17040	17304002	629406	17309821	1255169	17298215	0.84301	17304002	1.03317	17309821	1.11525	17298215	20213.2833536969	17304002	609198.873370307	17309821	1125459.76238512	17314813	14998	17320601	1165076	17326404	2159496	17314813	0.84246	17320601	1.03222	17326404	1.11356	17314813	17802.6256439475	17320601	1128708.99614423	17326404	1939272.24397428
146	17401643	16342	17407430	231040	17413234	1080903	17401643	0.84262	17407430	1.03333	17413234	1.11514	17401643	19394.2702523083	17407430	223587.818025219	17413234	969298.025360044	17418210	16772	17423998	629468	17429801	1244729	17418210	0.84268	17423998	1.03264	17429801	1.11475	17418210	19903.1660891442	17423998	609571.5835141	17429801	1116599.2374972	17434762	14970	17440549	1164150	17446353	2142361	17434762	0.84349	17440549	1.03269	17446353	1.11399	17434762	17747.691140381	17440549	1127298.60848851	17446353	1923142.03897701
147	17521654	16301	17527441	229842	17533245	1082339	17521654	0.84274	17527441	1.03334	17533245	1.11534	17521654	19342.8578209175	17527441	222426.306927052	17533245	970411.713020245	17538221	17030	17544009	629693	17549812	1233018	17538221	0.84278	17544009	1.0331	17549812	1.11505	17538221	20206.9341939771	17544009	609517.955667409	17549812	1105796.15263889	17554804	15248	17560576	1167356	17566379	2134573	17554804	0.84236	17560576	1.03244	17566379	1.11511	17554804	18101.5242889026	17560576	1130676.84320638	17566379	1914226.39918932
148	17641665	16262	17647452	230681	17653256	1081584	17641665	0.84233	17647452	1.03226	17653256	1.11523	17641665	19305.9727185307	17647452	223471.799740375	17653256	969830.438564243	17658248	17134	17664020	628183	17669823	1226306	17658248	0.84309	17664020	1.03283	17669823	1.1154	17658248	20322.8599556394	17664020	608215.291964796	17669823	1099431.59404698	17674799	15164	17680587	1166157	17686390	2117656	17674799	0.84249	17680587	1.03338	17686390	1.11562	17674799	17999.0266946789	17680587	1128488.06828079	17686390	1898187.55490221
149	17761676	16180	17767464	230712	17773267	1078502	17761676	0.84188	17767464	1.03247	17773267	1.11474	17761676	19218.8910533568	17767464	223456.371613703	17773267	967491.971221989	17778243	17110	17784031	628404	17789850	1216021	17778243	0.84225	17784031	1.03189	17789850	1.1147	17778243	20314.6334223805	17784031	608983.515684811	17789850	1090895.30815466	17794826	15154	17800598	1164583	17806401	2102319	17794826	0.84276	17800598	1.03258	17806401	1.11471	17794826	17981.3944658028	17800598	1127838.03676228	17806401	1885978.41591086
150	17881687	16327	17887475	229947	17893278	1081579	17881687	0.84338	17887475	1.03381	17893278	1.11627	17881687	19359.0078019398	17887475	222426.751530745	17893278	968922.393327779	17898254	16988	17904042	630553	17909861	1209895	17898254	0.8434	17904042	1.03274	17909861	1.11585	17898254	20142.2812425895	17904042	610563.162073707	17909861	1084281.04135861	17914837	14965	17920609	1166704	17926428	2086659	17914837	0.84295	17920609	1.03343	17926428	1.11515	17914837	17753.1288925796	17920609	1128962.77445013	17926428	1871191.31955342
151	18001698	16168	18007486	230257	18013289	1081506	18001698	0.84256	18007486	1.03248	18013289	1.11496	18001698	19189.1378655526	18007486	223013.520843019	18013289	969995.336155557	18018281	17085	18024053	630303	18029856	1200854	18018281	0.84263	18024053	1.03271	18029856	1.11567	18018281	20275.8031401683	18024053	610338.817286557	18029856	1076352.32640476	18034848	15171	18040636	1162796	18046423	2070340	18034848	0.84235	18040636	1.03204	18046423	1.11409	18034848	18010.3282483528	18040636	1126696.63966513	18046423	1858323.83380158
152	18121709	16388	18127497	228971	18133300	1081813	18121709	0.8425	18127497	1.03246	18133300	1.1155	18121709	19451.6320474777	18127497	221772.27204928	18133300	969800.986104886	18138276	17397	18144048	628201	18149851	1190106	18138276	0.84212	18144048	1.03151	18149851	1.11541	18138276	20658.5759749204	18144048	609011.061453597	18149851	1066967.30350275	18154843	15212	18160631	1164904	18166434	2056521	18154843	0.84215	18160631	1.03235	18166434	1.11435	18154843	18063.2903876982	18160631	1128400.25185257	18166434	1845489.29869431
153	18241720	16420	18247508	230509	18253311	1082467	18241720	0.84223	18247508	1.03285	18253311	1.11511	18241720	19495.8621754153	18247508	223177.615336206	18253311	970726.654769485	18258287	17130	18264075	630008	18269862	1179250	18258287	0.84326	18264075	1.03305	18269862	1.115	18258287	20314.0194008965	18264075	609852.378878079	18269862	1057623.31838565	18274839	15200	18280626	1164831	18286430	2040759	18274839	0.84229	18280626	1.03295	18286430	1.11434	18274839	18046.0411497228	18280626	1127674.13717992	18286430	1831361.16445609
154	18361731	16575	18367519	230895	18373337	1081787	18361731	0.84249	18367519	1.03299	18373337	1.11424	18361731	19673.8240216501	18367519	223521.040861964	18373337	970874.317920735	18378314	17346	18384086	629594	18389889	1175575	18378314	0.84244	18384086	1.03281	18389889	1.11476	18378314	20590.1903993163	18384086	609593.245611487	18389889	1054554.34353583	18394865	15171	18400653	1166231	18406456	2030711	18394865	0.84263	18400653	1.03301	18406456	1.11424	18394865	18004.3435434295	18400653	1128963.90160792	18406456	1822507.71826536
155	18481742	16287	18487530	230343	18493333	1083372	18481742	0.84243	18487530	1.03262	18493333	1.11491	18481742	19333.3570741783	18487530	223066.568534408	18493333	971712.514911518	18498309	17176	18504081	628778	18509900	1167435	18498309	0.84281	18504081	1.03298	18509900	1.11508	18498309	20379.4449520058	18504081	608702.975856261	18509900	1046951.7882125	18514876	15466	18520664	1162141	18526467	2013206	18514876	0.8426	18520664	1.03254	18526467	1.11554	18514876	18355.091383812	18520664	1125516.68700486	18526467	1804691.8980942
156	18601753	16335	18607541	230204	18613344	1079299	18601753	0.84338	18607541	1.03274	18613344	1.11405	18601753	19368.4934430506	18607541	222906.055735229	18613344	968806.606525739	18618320	17268	18624108	629749	18629895	1159088	18618320	0.84307	18624108	1.03299	18629895	1.11476	18618320	20482.2849822672	18624108	609637.072962952	18629895	1039764.61301087	18634887	15345	18640675	1162816	18646463	1997296	18634887	0.8426	18640675	1.03251	18646463	1.11473	18634887	18211.4882506527	18640675	1126203.13604711	18646463	1791730.73300261
157	18721764	16434	18727552	230120	18733370	1081592	18721764	0.84273	18727552	1.03228	18733370	1.11482	18721764	19500.9077640525	18727552	222924.012864727	18733370	970194.291455123	18738331	17149	18744119	629395	18749906	1151486	18738331	0.84264	18744119	1.03293	18749906	1.11469	18738331	20351.5142884269	18744119	609329.770652416	18749906	1033010.07454987	18754883	15188	18760670	1163318	18766474	1981156	18754883	0.84291	18760670	1.03311	18766474	1.11478	18754883	18018.5310412737	18760670	1126034.98175412	18766474	1777172.17746999
158	18841775	16213	18847563	229783	18853381	1080733	18841775	0.84349	18847563	1.03289	18853381	1.11505	18841775	19221.3304247827	18847563	222466.09029035	18853381	969223.801623245	18858358	17434	18864130	628754	18869917	1145456	18858358	0.84331	18864130	1.03312	18869917	1.11588	18858358	20673.2992612444	18864130	608597.258788911	18869917	1026504.64207621	18874894	15508	18880681	1165814	18886485	1967229	18874894	0.84381	18880681	1.0335	18886485	1.11507	18874894	18378.5449331011	18880681	1128025.1572327	18886485	1764220.18348624
159	18961786	16396	18967574	230242	18973377	1082999	18961786	0.84295	18967574	1.0333	18973377	1.11544	18961786	19450.7384779643	18967574	222822.026516984	18973377	970916.409667934	18978353	17527	18984141	628287	18989928	1134281	18978353	0.84346	18984141	1.03245	18989928	1.11477	18978353	20779.8828634434	18984141	608539.880865902	18989928	1017502.26504122	18994905	15353	19000692	1163215	19006496	1950899	18994905	0.84313	19000692	1.03278	19006496	1.11537	18994905	18209.5287796662	19000692	1126295.0483162	19006496	1749104.781373
160	19081797	16490	19087600	229787	19093403	1081940	19081797	0.84305	19087600	1.03314	19093403	1.11473	19081797	19559.9312021826	19087600	222416.129469385	19093403	970584.805289173	19098395	17446	19104183	627850	19109986	1130959	19098395	0.84265	19104183	1.03273	19109986	1.1151	19098395	20703.7322731858	19104183	607951.739564068	19109986	1014222.04286611	19114963	15512	19120750	1162475	19126538	1937337	19114963	0.8423	19120750	1.03318	19126538	1.11531	19114963	18416.2412442123	19120750	1125142.76311969	19126538	1737039.02950749
161	19201808	16283	19207596	228406	19213399	1083282	19201808	0.8431	19207596	1.03285	19213399	1.11481	19201808	19313.2487249437	19207596	221141.501670136	19213399	971718.947623362	19218360	17779	19224147	627261	19229950	1123780	19218360	0.8433	19224147	1.03302	19229950	1.1152	19218360	21082.6514882011	19224147	607210.896207237	19229950	1007693.68723099	19234942	15367	19240730	1164536	19246533	1922048	19234942	0.84355	19240730	1.03303	19246533	1.11515	19234942	18217.0588583961	19240730	1127301.24004143	19246533	1723577.99399184
162	19321819	16454	19327607	229721	19333425	1084133	19321819	0.843	19327607	1.03274	19333425	1.1147	19321819	19518.3867141163	19327607	222438.367837016	19333425	972578.272180856	19338386	17697	19344174	628657	19349977	1118063	19338386	0.84293	19344174	1.03264	19349977	1.11509	19338386	20994.6258882707	19344174	608786.217849396	19349977	1002666.15250787	19354953	15692	19360741	1163961	19366544	1905016	19354953	0.84281	19360741	1.03259	19366544	1.11531	19354953	18618.6685017976	19360741	1127224.74554276	19366544	1708059.64261057
163	19441830	16303	19447633	230309	19453436	1085044	19441830	0.8434	19447633	1.03335	19453436	1.11593	19441830	19330.0924828077	19447633	222876.082643828	19453436	972322.636724526	19458413	17786	19464216	629958	19470035	1110644	19458413	0.84358	19464216	1.03327	19470035	1.11598	19458413	21083.9517295337	19464216	609674.141318339	19470035	995218.552303805	19474996	15686	19480783	1164537	19486602	1892433	19474996	0.84324	19480783	1.03301	19486602	1.115	19474996	18602.0587258669	19480783	1127324.03364924	19486602	1697249.32735426
164	19561841	16541	19567629	229303	19573432	1083666	19561841	0.84312	19567629	1.03279	19573432	1.11538	19561841	19618.796849796	19567629	222022.870089757	19573432	971566.640965411	19578408	17734	19584196	627412	19589999	1104056	19578408	0.8435	19584196	1.03331	19589999	1.11537	19578408	21024.3034973325	19584196	607186.613891281	19589999	989856.280875405	19594991	15645	19600794	1162269	19606582	1878882	19594991	0.84284	19600794	1.03347	19606582	1.11506	19594991	18562.2419439039	19600794	1124627.71052861	19606582	1685005.29119509
165	19681852	16455	19687640	229379	19693443	1084395	19681852	0.84306	19687640	1.03415	19693443	1.11597	19681852	19518.1837591631	19687640	221804.380409032	19693443	971706.228662061	19698419	17612	19704207	628504	19710010	1099008	19698419	0.84391	19704207	1.03323	19710010	1.11533	19698419	20869.5240013746	19704207	608290.506470002	19710010	985365.766185793	19714987	15566	19720774	1160864	19726577	1859675	19714987	0.84266	19720774	1.03268	19726577	1.11517	19714987	18472.4562694325	19720774	1124127.51287911	19726577	1667615.69984845
166	19801863	16598	19807651	229970	19813454	1083985	19801863	0.84212	19807651	1.0323	19813454	1.1154	19801863	19709.7800788486	19807651	222774.387290516	19813454	971835.216065985	19818430	17876	19824202	628228	19830006	1092693	19818430	0.8431	19824202	1.03351	19830006	1.11539	19818430	21202.7043055391	19824202	607858.656423257	19830006	979651.063753485	19834982	15531	19840770	1161689	19846573	1846638	19834982	0.8427	19840770	1.03272	19846573	1.11514	19834982	18430.0462798149	19840770	1124882.83368193	19846573	1655969.65403447
167	19921874	16503	19927677	228112	19933481	1085334	19921874	0.84345	19927677	1.03367	19933481	1.11577	19921874	19566.0679352659	19927677	220681.648882138	19933481	972721.976751481	19938457	17948	19944245	630031	19950048	1090759	19938457	0.84289	19944245	1.03396	19950048	1.1151	19938457	21293.4072061598	19944245	609337.885411428	19950048	978171.464442651	19955024	15778	19960796	1163105	19966599	1835047	19955024	0.84283	19960796	1.03332	19966599	1.11546	19955024	18720.2638729044	19960796	1125600.00774204	19966599	1645103.36542772
168	20041885	16557	20047673	229304	20053476	1088619	20041885	0.84366	20047673	1.03316	20053476	1.11629	20041885	19625.2044662542	20047673	221944.326145031	20053476	975211.638552706	20058452	17712	20064224	628355	20070028	1080813	20058452	0.84311	20064224	1.03306	20070028	1.11541	20058452	21007.9349076633	20064224	608246.37484754	20070028	968982.705910831	20075020	15808	20080792	1160419	20086579	1817729	20075020	0.8426	20080792	1.03303	20086579	1.11486	20075020	18760.9779254688	20080792	1123315.87659603	20086579	1630454.94501552
169	20161896	16419	20167699	229112	20173503	1086536	20161896	0.8432	20167699	1.03338	20173503	1.11559	20161896	19472.2485768501	20167699	221711.277555207	20173503	973956.381824864	20178479	17926	20184298	629304	20190101	1078353	20178479	0.84392	20184298	1.03339	20190101	1.11617	20178479	21241.3498909849	20184298	608970.475812617	20190101	966118.96037342	20195077	15668	20200865	1163838	20206668	1804993	20195077	0.84324	20200865	1.0324	20206668	1.11484	20195077	18580.7124899198	20200865	1127313.05695467	20206668	1619060.13418966
170	20281907	16439	20287710	229628	20293514	1085721	20281907	0.84326	20287710	1.03288	20293514	1.11524	20281907	19494.580556412	20287710	222318.178297576	20293514	973531.257845845	20298490	17785	20304278	627832	20310081	1071594	20298490	0.84341	20304278	1.03294	20310081	1.11561	20298490	21087.0158048873	20304278	607810.715046373	20310081	960545.351870277	20315057	15827	20320845	1161759	20326648	1792037	20315057	0.84386	20320845	1.03313	20326648	1.115	20315057	18755.4807669519	20320845	1124504.1766283	20326648	1607208.07174888
171	20401918	16527	20407706	229083	20413525	1088114	20401918	0.84296	20407706	1.03275	20413525	1.11452	20401918	19605.9124988137	20407706	221818.445896877	20413525	976307.289236622	20418501	18076	20424289	628165	20430092	1067024	20418501	0.8429	20424289	1.03309	20430092	1.11575	20418501	21445.0112706134	20424289	608044.797645897	20430092	956328.926730899	20435068	15748	20440856	1161927	20446659	1778868	20435068	0.84321	20440856	1.03344	20446659	1.11572	20435068	18676.2490957176	20440856	1124329.42405945	20446659	1594367.76252106
172	20521929	16408	20527717	229309	20533536	1090467	20521929	0.84324	20527717	1.03308	20533536	1.11551	20521929	19458.2799677435	20527717	221966.353041391	20533536	977550.178841965	20538496	17857	20544284	626943	20550087	1061487	20538496	0.84333	20544284	1.03324	20550087	1.11509	20538496	21174.3919936442	20544284	606773.837636948	20550087	951929.44067295	20555079	15869	20560851	1162712	20566670	1762317	20555079	0.84261	20560851	1.03259	20566670	1.11523	20555079	18833.1493810897	20560851	1126015.16574826	20566670	1580227.39703918
173	20641940	16825	20647728	228902	20653547	1087462	20641940	0.8436	20647728	1.03303	20653547	1.11585	20641940	19944.2863916548	20647728	221583.109880642	20653547	974559.304566026	20658523	17982	20664311	627100	20670114	1059473	20658523	0.84422	20664311	1.0332	20670114	1.11541	20658523	21300.1350358911	20664311	606949.283778552	20670114	949850.727535166	20675090	15942	20680878	1160449	20686681	1747951	20675090	0.84368	20680878	1.03343	20686681	1.11602	20675090	18895.7898729376	20680878	1122910.11486022	20686681	1566236.26816724
174	20761951	16732	20767739	229243	20773558	1090005	20761951	0.84391	20767739	1.03363	20773558	1.11586	20761951	19826.7587775948	20767739	221784.390932926	20773558	976829.530586274	20778550	18100	20784337	627158	20790140	1051512	20778550	0.84341	20784337	1.03373	20790140	1.11538	20778550	21460.4996383728	20784337	606694.204482795	20790140	942738.797539852	20795117	16132	20800904	1163102	20806708	1734331	20795117	0.84363	20800904	1.03367	20806708	1.11554	20795117	19122.1269988028	20800904	1125215.97802006	20806708	1554700.86236262
175	20881962	16516	20887765	228872	20893569	1092599	20881962	0.84263	20887765	1.03352	20893569	1.11597	20881962	19600.5364157459	20887765	221449.028562582	20893569	979057.680762028	20898545	17825	20904333	626085	20910151	1047678	20898545	0.84266	20904333	1.03319	20910151	1.11515	20898545	21153.2527947215	20904333	605972.763964034	20910151	939495.135183607	20915128	15635	20920900	1161095	20926719	1720902	20915128	0.84321	20920900	1.03371	20926719	1.11552	20915128	18542.2374023078	20920900	1123230.88680578	20926719	1542690.40447504
176	21001973	16651	21007776	228685	21013580	1092036	21001973	0.84432	21007776	1.03418	21013580	1.11617	21001973	19721.1957551639	21007776	221126.883134464	21013580	978377.84566867	21018540	18183	21024328	627967	21030131	1045446	21018540	0.84383	21024328	1.03468	21030131	1.11628	21018540	21548.1791356079	21024328	606919.047434956	21030131	936544.594546171	21035108	15987	21040895	1160298	21046683	1708772	21035108	0.84413	21040895	1.03416	21046683	1.11653	21035108	18939.0259794108	21040895	1121971.45509399	21046683	1530430.88855651
177	21121984	16648	21127787	228906	21133591	1091003	21121984	0.84476	21127787	1.0344	21133591	1.11577	21121984	19707.372508168	21127787	221293.503480278	21133591	977802.772972924	21138567	18093	21144355	629664	21150173	1038702	21138567	0.84431	21144355	1.03357	21150173	1.11558	21138567	21429.3328279897	21144355	609212.728697621	21150173	931086.968213844	21155150	15821	21160922	1162909	21166725	1694056	21155150	0.84378	21160922	1.03394	21166725	1.11626	21155150	18750.1481428808	21160922	1124735.47788073	21166725	1517617.75930339
178	21241995	16680	21247783	229688	21253602	1093447	21241995	0.84333	21247783	1.03336	21253602	1.11613	21241995	19778.7343032976	21247783	222272.973600681	21253602	979677.098545868	21258578	18392	21264366	627935	21270169	1036821	21258578	0.84375	21264366	1.03343	21270169	1.11575	21258578	21797.9259259259	21264366	607622.190182209	21270169	929259.242661887	21275130	15918	21280933	1159507	21286720	1679170	21275130	0.84404	21280933	1.03321	21286720	1.11549	21275130	18859.2957679731	21280933	1122237.49286205	21286720	1505320.53178424
179	21362006	16753	21367794	228883	21373597	1090173	21362006	0.84381	21367794	1.0342	21373597	1.11524	21362006	19853.9955677226	21367794	221314.059176175	21373597	977523.223700728	21378558	18301	21384345	627856	21390149	1032194	21378558	0.84347	21384345	1.03355	21390149	1.11573	21378558	21697.2743547488	21384345	607475.206811475	21390149	925128.839414554	21395141	15853	21400913	1155552	21406716	1665174	21395141	0.84328	21400913	1.03316	21406716	1.11515	21395141	18799.2125984252	21400913	1118463.74230516	21406716	1493228.71362597
180	21482017	16731	21487805	228279	21493624	1093853	21482017	0.84335	21487805	1.03312	21493624	1.11571	21482017	19838.7383648545	21487805	220960.778999535	21493624	980409.78390442	21498600	18413	21504372	627228	21510175	1028395	21498600	0.84313	21504372	1.03339	21510175	1.11583	21498600	21838.8623343968	21504372	606961.553721248	21510175	921641.289443733	21515167	16108	21520939	1161766	21526727	1655986	21515167	0.84341	21520939	1.03373	21526727	1.11555	21515167	19098.6590151883	21520939	1123858.26086115	21526727	1484456.99430774
181	21602028	16486	21607800	228651	21613635	1094068	21602028	0.84321	21607800	1.03387	21613635	1.11459	21602028	19551.4759075438	21607800	221160.300618066	21613635	981587.848446514	21618611	18214	21624383	626589	21630186	1022710	21618611	0.84352	21624383	1.034	21630186	1.11513	21618611	21592.8490136571	21624383	605985.493230174	21630186	917121.770555899	21635163	16109	21640950	1159214	21646754	1641579	21635163	0.84402	21640950	1.03368	21646754	1.11543	21635163	19086.0406151513	21640950	1121443.77370173	21646754	1471700.5997687
182	21722055	16870	21727842	228424	21733646	1095548	21722055	0.84369	21727842	1.03336	21733646	1.11569	21722055	19995.4959760101	21727842	221049.779360533	21733646	981946.598069356	21738622	18476	21744410	627127	21750197	1022792	21738622	0.84318	21744410	1.03335	21750197	1.11542	21738622	21912.2844469746	21744410	606887.308269221	21750197	916956.84136917	21755189	16282	21760961	1159348	21766765	1628519	21755189	0.84353	21760961	1.03336	21766765	1.11536	21755189	19302.21805982	21760961	1121920.72462646	21766765	1460083.73977908
183	21842066	16714	21847853	229501	21853672	1095344	21842066	0.84348	21847853	1.03363	21853672	1.11539	21842066	19815.5261535543	21847853	222033.996691273	21853672	982027.810900223	21858633	18525	21864421	626310	21870255	1014784	21858633	0.84313	21864421	1.03326	21870255	1.11558	21858633	21971.7006867268	21864421	606149.46867197	21870255	909646.999766937	21875216	16032	21881004	1156896	21886807	1616829	21875216	0.84339	21881004	1.033	21886807	1.11534	21875216	19008.9993952975	21881004	1119938.04453049	21886807	1449628.81273872
184	21962077	16774	21967864	228832	21973668	1095570	21962077	0.84367	21967864	1.03337	21973668	1.11484	21962077	19882.1814216459	21967864	221442.464944792	21973668	982715.008431703	21978644	18123	21984432	626621	21990235	1010154	21978644	0.84296	21984432	1.03313	21990235	1.1147	21978644	21499.2407706178	21984432	606526.768170511	21990235	906211.536736342	21995211	16144	22000999	1158758	22006787	1601930	21995211	0.84288	22000999	1.03412	22006787	1.11548	21995211	19153.3788914199	22000999	1120525.66433296	22006787	1436090.29296805
185	22082088	16961	22087875	228951	22093694	1097512	22082088	0.84476	22087875	1.03428	22093694	1.11516	22082088	20077.8919456414	22087875	221362.687086669	22093694	984174.468237742	22098655	18451	22104443	626705	22110246	1008364	22098655	0.84397	22104443	1.0341	22110246	1.11538	22098655	21862.151498276	22104443	606039.067788415	22110246	904054.22367265	22115222	16228	22120994	1160474	22126798	1590576	22115222	0.84399	22120994	1.03432	22126798	1.11551	22115222	19227.7159681987	22120994	1121968.05630753	22126798	1425873.36733871
186	22202099	16738	22207887	228390	22213690	1097394	22202099	0.84333	22207887	1.03332	22213690	1.11522	22202099	19847.5092786928	22207887	221025.432586227	22213690	984015.709904772	22218666	18193	22224438	628386	22230241	1004496	22218666	0.84328	22224438	1.03308	22230241	1.11541	22218666	21574.0916421592	22224438	608264.60680683	22230241	900562.125137842	22235218	16241	22241005	1158813	22246809	1577674	22235218	0.84218	22241005	1.03392	22246809	1.11494	22235218	19284.4760027548	22241005	1120795.61281337	22246809	1415030.4052236
187	22322110	16749	22327898	228459	22333701	1097586	22322110	0.843	22327898	1.0331	22333701	1.11456	22322110	19868.3274021352	22327898	221139.289516988	22333701	984770.671834625	22338677	18605	22344465	628336	22350268	1000922	22338677	0.84309	22344465	1.03346	22350268	1.11518	22338677	22067.6321626398	22344465	607992.568652875	22350268	897542.997542998	22355260	16156	22361048	1158480	22366851	1565774	22355260	0.84201	22361048	1.032	22366851	1.11431	22355260	19187.4205769528	22361048	1122558.13953488	22366851	1405151.1697822
188	22442121	16788	22447909	228746	22453727	1100661	22442121	0.84346	22447909	1.03325	22453727	1.11585	22442121	19903.7298745643	22447909	221384.950399226	22453727	986387.955370346	22458704	18592	22464476	626731	22470279	999804	22458704	0.84346	22464476	1.03331	22470279	1.11563	22458704	22042.5390652787	22464476	606527.566751507	22470279	896178.840655056	22475255	16246	22481043	1157438	22486831	1550984	22475255	0.8428	22481043	1.03252	22486831	1.11586	22475255	19276.2221167537	22481043	1120983.61290822	22486831	1389944.9751761
189	22562132	16711	22567920	228685	22573738	1101044	22562132	0.84312	22567920	1.03295	22573738	1.11549	22562132	19820.4288831957	22567920	221390.193136163	22573738	987049.637379089	22578699	18659	22584471	628723	22590274	994868	22578699	0.84258	22584471	1.03247	22590274	1.11518	22578699	22145.0782121579	22584471	608950.381124875	22590274	892114.277515737	22595251	16451	22601038	1160830	22606842	1543989	22595251	0.84321	22601038	1.03289	22606842	1.11568	22595251	19509.9678609125	22601038	1123866.04575511	22606842	1383899.50523448
190	22682143	16836	22687931	229105	22693734	1101187	22682143	0.84248	22687931	1.03253	22693734	1.11459	22682143	19983.8571835533	22687931	221887.015389383	22693734	987974.950430203	22698710	18580	22704513	627606	22710332	992037	22698710	0.84302	22704513	1.03247	22710332	1.1146	22698710	22039.8092571944	22704513	607868.509496644	22710332	890038.578862372	22715309	16168	22721096	1157106	22726899	1528106	22715309	0.84237	22721096	1.0321	22726899	1.11393	22715309	19193.4660541092	22721096	1121118.1087104	22726899	1371815.10507842
191	22802154	16800	22807957	228595	22813760	1100012	22802154	0.8418	22807957	1.0318	22813760	1.11378	22802154	19957.2344975053	22807957	221549.718937779	22813760	987638.492341396	22818752	18774	22824540	626097	22830359	988991	22818752	0.84225	22824540	1.03225	22830359	1.11448	22818752	22290.2938557435	22824540	606536.20731412	22830359	887401.299260642	22835335	16109	22841138	1158158	22846942	1516504	22835335	0.84258	22841138	1.03179	22846942	1.11315	22835335	19118.6593557882	22841138	1122474.53454676	22846942	1362353.68099537
192	22922165	16850	22927968	229243	22933771	1105273	22922165	0.84208	22927968	1.03181	22933771	1.1154	22922165	20009.975299259	22927968	222175.59434392	22933771	990920.745920746	22938748	18704	22944551	626535	22950354	986085	22938748	0.8421	22944551	1.0318	22950354	1.11305	22938748	22211.1388196176	22944551	607225.237449118	22950354	885930.551188177	22955331	16252	22961118	1159384	22966921	1504392	22955331	0.84218	22961118	1.03298	22966921	1.1142	22955331	19297.5373435608	22961118	1122368.29367461	22966921	1350199.24609585
