WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
254	30362778	71697	30368582	853189	30374385	959628	30362778	0.8333	30368582	1.00115	30374385	1.04701	30362778	86039.8415936637	30368582	852208.959696349	30374385	916541.389289501	30379361	82211	30385133	901916	30390936	1009002	30379361	0.83322	30385133	1.00067	30390936	1.04748	30379361	98666.6186601378	30385133	901312.120879011	30390936	963266.124412877	30395913	74490	30401700	901676	30407488	1066319	30395913	0.83284	30401700	1.00156	30407488	1.04892	30395913	89440.9490418328	30401700	900271.576340908	30407488	1016587.53765778
255	30482789	71388	30488577	851427	30494396	958910	30482789	0.83341	30488577	1.00097	30494396	1.04823	30482789	85657.7194898069	30488577	850601.916141343	30494396	914789.693101705	30499357	82189	30505144	906094	30510947	1008440	30499357	0.83407	30505144	1.00105	30510947	1.04753	30499357	98539.6909132327	30505144	905143.599220818	30510947	962683.646291753	30515939	74975	30521727	902409	30527530	1072017	30515939	0.83373	30521727	1.00081	30527530	1.04818	30515939	89927.1946553441	30521727	901678.640301356	30527530	1022741.3230552
256	30602800	71678	30608588	852664	30614391	960047	30602800	0.83379	30608588	1.0013	30614391	1.04798	30602800	85966.4903632809	30608588	851556.975931289	30614391	916092.864367641	30619368	82144	30625140	905599	30630943	1012173	30619368	0.834	30625140	1.00192	30630943	1.04912	30619368	98494.0047961631	30625140	903863.581922708	30630943	964782.865639774	30635919	74431	30641707	901621	30647510	1068962	30635919	0.83322	30641707	1.00196	30647510	1.04877	30635919	89329.3487914356	30641707	899857.279731726	30647510	1019253.0297396
257	30722811	71347	30728599	851673	30734418	961271	30722811	0.83384	30728599	1.00084	30734418	1.04889	30722811	85564.3768588698	30728599	850958.195116103	30734418	916465.024931118	30739394	82519	30745166	904170	30750970	1009965	30739394	0.83367	30745166	1.00098	30750970	1.04861	30739394	98982.8109443785	30745166	903284.780914704	30750970	963146.451016107	30755946	74939	30761734	902558	30767552	1070649	30755946	0.83326	30761734	1.00115	30767552	1.04878	30755946	89934.7142548544	30761734	901521.250561854	30767552	1020851.84690784
258	30842822	71706	30848610	851071	30854413	963366	30842822	0.83374	30848610	1.00124	30854413	1.04836	30842822	86005.2294480294	30848610	850016.978946107	30854413	918926.704567133	30859390	81799	30865177	904566	30870965	1010333	30859390	0.83426	30865177	1.00101	30870965	1.04806	30859390	98049.7686572531	30865177	903653.310156742	30870965	964003.015094556	30875957	74990	30881729	902288	30887532	1070642	30875957	0.83463	30881729	1.00139	30887532	1.04812	30875957	89848.1962067024	30881729	901035.560570807	30887532	1021487.99755753
259	30962833	71526	30968637	852706	30974440	961241	30962833	0.83417	30968637	1.0014	30974440	1.04869	30962833	85745.1119076447	30968637	851513.880567206	30974440	916611.2006408	30979416	82300	30985204	902782	30990992	1012175	30979416	0.8336	30985204	1.00082	30990992	1.04906	30979416	98728.4069097889	30985204	902042.32529326	30990992	964839.95195699	30995968	74647	31001740	902751	31007543	1071600	30995968	0.83408	31001740	1.00211	31007543	1.04858	30995968	89496.2113945905	31001740	900850.206065202	31007543	1021953.49901772
260	31082844	71292	31088632	852045	31094451	959551	31082844	0.83357	31088632	1.00138	31094451	1.04792	31082844	85526.110584594	31088632	850870.798298348	31094451	915671.997862432	31099412	82224	31105199	902822	31110987	1011206	31099412	0.83383	31105199	1.00128	31110987	1.04759	31099412	98610.0284230599	31105199	901667.86513263	31110987	965268.855181894	31115979	75017	31121767	902310	31127570	1071696	31115979	0.8337	31121767	1.00127	31127570	1.04847	31115979	89980.8084442845	31121767	901165.519789867	31127570	1022152.27903517
261	31202856	71574	31208659	851120	31214462	961505	31202856	0.83353	31208659	1.00131	31214462	1.04853	31202856	85868.5350257339	31208659	850006.49149614	31214462	917002.851611304	31219423	82434	31225210	904599	31231014	1012593	31219423	0.83369	31225210	1.00144	31231014	1.04816	31219423	98878.4800105555	31225210	903298.250519252	31231014	966067.203480385	31236037	74631	31241809	900515	31247612	1073410	31236037	0.83326	31241809	1.00059	31247612	1.04954	31236037	89565.081727192	31241809	899984.009434434	31247612	1022743.29706348
262	31322867	71542	31328654	851687	31334457	963466	31322867	0.83351	31328654	1.00094	31334457	1.04844	31322867	85832.2035728426	31328654	850887.1660639	31334457	918951.966731525	31339434	82059	31345206	904638	31351009	1012477	31339434	0.8334	31345206	1.00084	31351009	1.04863	31339434	98462.9229661627	31345206	903878.741856841	31351009	965523.587919476	31356001	74932	31361773	900666	31367576	1072652	31356001	0.83383	31361773	1.00077	31367576	1.04775	31356001	89864.8405550292	31361773	899973.020774004	31367576	1023767.12001909
263	31442878	71290	31448665	853381	31454468	965682	31442878	0.83334	31448665	1.00199	31454468	1.04816	31442878	85547.315621475	31448665	851686.144572301	31454468	921311.631811937	31459445	82657	31465232	903361	31471036	1013052	31459445	0.83393	31465232	1.00148	31471036	1.04835	31459445	99117.4319187462	31465232	902026.001517754	31471036	966329.947059665	31476028	75172	31481815	902565	31487603	1075533	31476028	0.83402	31481815	1.00161	31487603	1.04866	31476028	90132.1311239539	31481815	901114.206128134	31487603	1025626.03703774
264	31562889	71938	31568676	850363	31574495	964159	31562889	0.83391	31568676	1.00134	31574495	1.04888	31562889	86265.9039944359	31568676	849225.038448479	31574495	919227.175654031	31579471	82451	31585243	906556	31591047	1015010	31579471	0.83436	31585243	1.00189	31591047	1.04887	31579471	98819.4544321396	31585243	904845.84135983	31591047	967717.638982905	31596023	75916	31601811	902725	31607598	1073641	31596023	0.8342	31601811	1.00172	31607598	1.04974	31596023	91004.555262527	31601811	901174.979036058	31607598	1022768.49505592
265	31682900	71258	31688703	851277	31694506	964850	31682900	0.83373	31688703	1.0018	31694506	1.04803	31682900	85468.9167956053	31688703	849747.454581753	31694506	920632.042975869	31699576	82148	31705364	903453	31711167	1014092	31699576	0.83366	31705364	1.00164	31711167	1.04815	31699576	98538.9727226927	31705364	901973.763028633	31711167	967506.559175691	31716143	75034	31721915	902698	31727718	1075557	31716143	0.83327	31721915	1.00175	31727718	1.04824	31716143	90047.6436209152	31721915	901121.038183179	31727718	1026059.87178509
266	31802911	71743	31808698	853450	31814501	967325	31802911	0.83377	31808698	1.00091	31814501	1.04895	31802911	86046.511627907	31808698	852674.066599395	31814501	922184.088850756	31819478	82683	31825265	906369	31831053	1016909	31819478	0.83413	31825265	1.00086	31831053	1.04893	31819478	99124.8366561567	31825265	905590.192434506	31831053	969472.700752195	31836045	75487	31841833	901833	31847636	1073767	31836045	0.83434	31841833	1.00081	31847636	1.04762	31836045	90475.1060718652	31841833	901103.106483748	31847636	1024958.47731048
267	31922922	71452	31928709	853300	31934528	966088	31922922	0.83366	31928709	0.99989	31934528	1.04739	31922922	85708.8021495574	31928709	853393.873326066	31934528	922376.574150985	31939504	82435	31945292	905544	31951095	1016646	31939504	0.83356	31945292	1.00154	31951095	1.04874	31939504	98895.1005326551	31945292	904151.60652595	31951095	969397.562789634	31956087	75529	31961875	902789	31967678	1075080	31956087	0.83387	31961875	1.00126	31967678	1.04741	31956087	90576.4687541223	31961875	901652.917324172	31967678	1026417.54422814
268	32042933	71408	32048720	852763	32054508	969334	32042933	0.83352	32048720	1.00214	32054508	1.04869	32042933	85670.4098281985	32048720	850941.984153911	32054508	924328.447873061	32059484	82304	32065272	903662	32071059	1013680	32059484	0.83425	32065272	1.00043	32071059	1.04773	32059484	98656.2780940965	32065272	903273.592355287	32071059	967501.169194354	32076051	75195	32081839	901661	32087642	1074744	32076051	0.83331	32081839	1.0005	32087642	1.04845	32076051	90236.5266227454	32081839	901210.394802599	32087642	1025078.92603367
269	32162944	71357	32168731	853174	32174550	967757	32162944	0.83305	32168731	1.00077	32174550	1.04855	32162944	85657.5235580097	32168731	852517.561477662	32174550	922947.880406275	32179511	82237	32185298	907531	32191086	1015881	32179511	0.83335	32185298	1.00094	32191086	1.04779	32179511	98682.426351473	32185298	906678.722001319	32191086	969546.378568225	32196078	75164	32201850	899398	32207653	1075788	32196078	0.83295	32201850	1.0006	32207653	1.04792	32196078	90238.3096224263	32201850	898858.684789127	32207653	1026593.63310176
270	32282955	71732	32288758	851302	32294561	966848	32282955	0.8337	32288758	1.00115	32294561	1.04811	32282955	86040.542161449	32288758	850324.127253658	32294561	922468.061558424	32299537	83049	32305309	905670	32311113	1018424	32299537	0.83419	32305309	1.00149	32311113	1.04848	32299537	99556.4559632698	32305309	904322.559386514	32311113	971333.740271631	32316089	75547	32321877	901212	32327680	1079056	32316089	0.83402	32321877	1.0005	32327680	1.04851	32316089	90581.7606292415	32321877	900761.619190405	32327680	1029132.76935842
271	32402966	71621	32408753	853557	32414572	971497	32402966	0.83399	32408753	1.00032	32414572	1.0487	32402966	85877.5285075361	32408753	853283.949136277	32414572	926382.187470201	32419548	82920	32425320	905872	32431124	1017606	32419548	0.83348	32425320	1.00102	32431124	1.04753	32419548	99486.4903776935	32425320	904948.95206889	32431124	971433.753687245	32436116	75469	32441903	901141	32447706	1076821	32436116	0.83344	32441903	1.00012	32447706	1.04746	32436116	90551.209445191	32441903	901032.876054873	32447706	1028030.66465545
272	32522977	71610	32528780	853872	32534583	968934	32522977	0.83259	32528780	0.99981	32534583	1.04798	32522977	86008.719778042	32528780	854034.266510637	32534583	924572.988034123	32539559	82495	32545347	902045	32551150	1017474	32539559	0.8329	32545347	1.00035	32551150	1.04748	32539559	99045.5036619042	32545347	901729.394711851	32551150	971354.106999656	32556127	76124	32561914	903917	32567718	1079456	32556127	0.8329	32561914	1.00083	32567718	1.0481	32556127	91396.3260895666	32561914	903167.371082002	32567718	1029916.99265337
273	32642988	71481	32648760	853645	32654563	970932	32642988	0.83311	32648760	1.0006	32654563	1.04794	32642988	85800.1944521132	32648760	853133.120127923	32654563	926514.876805924	32659555	82679	32665342	905126	32671130	1016797	32659555	0.83277	32665342	1.00057	32671130	1.04779	32659555	99281.9145742522	32665342	904610.37208791	32671130	970420.599547619	32676122	75473	32681910	900790	32687713	1078821	32676122	0.8332	32681910	1.00084	32687713	1.04788	32676122	90582.0931349016	32681910	900033.97146397	32687713	1029527.23594305
274	32762999	71193	32768786	852007	32774605	969349	32762999	0.83333	32768786	1.00109	32774605	1.04686	32762999	85431.9417277669	32768786	851079.323537344	32774605	925958.58089907	32779566	82481	32785353	904738	32791157	1018083	32779566	0.83287	32785353	1.001	32791157	1.0483	32779566	99032.2619376373	32785353	903834.165834166	32791157	971175.236096537	32796133	75320	32801921	902668	32807724	1078811	32796133	0.83368	32801921	1.0009	32807724	1.04835	32796133	90346.4158909893	32801921	901856.329303627	32807724	1029056.1358325
275	32883010	71186	32888797	851053	32894616	969390	32883010	0.83267	32888797	1.00019	32894616	1.04759	32883010	85491.2510358245	32888797	850891.330647177	32894616	925352.47568228	32899592	82689	32905380	903578	32911183	1020517	32899592	0.83328	32905380	0.99979	32911183	1.04706	32899592	99233.150921659	32905380	903767.79123616	32911183	974649.972303402	32916160	76147	32921932	902759	32927735	1081370	32916160	0.83261	32921932	0.9999	32927735	1.04709	32916160	91455.7836201823	32921932	902849.284928493	32927735	1032738.3510491
276	33003021	72061	33008808	855094	33014627	973961	33003021	0.83392	33008808	1.00146	33014627	1.04966	33003021	86412.365694551	33008808	853847.382821081	33014627	927882.361907666	33019588	83471	33025376	906371	33031179	1021434	33019588	0.83332	33025376	1.00114	33031179	1.04821	33019588	100166.802668843	33025376	905338.913638452	33031179	974455.500329133	33036171	76205	33041943	904394	33047746	1081710	33036171	0.83376	33041943	1.00133	33047746	1.04872	33036171	91399.2036077528	33041943	903192.753637662	33047746	1031457.39568236
277	33123032	71483	33128819	854802	33134622	973998	33123032	0.83426	33128819	1.0009	33134622	1.04754	33123032	85684.3190372306	33128819	854033.36996703	33134622	929795.520934762	33139615	82484	33145387	908359	33151190	1023573	33139615	0.83352	33145387	1.00069	33151190	1.04759	33139615	98958.6332661484	33145387	907732.664461521	33151190	977074.046144007	33156166	75959	33161954	905580	33167741	1083550	33156166	0.83377	33161954	1.00106	33167741	1.04852	33156166	91103.0619955144	33161954	904621.10163227	33167741	1033408.99553657
278	33243043	71700	33248830	853935	33254649	974521	33243043	0.83421	33248830	1.00155	33254649	1.04867	33243043	85949.5810407452	33248830	852613.449153812	33254649	929292.341728094	33259626	82475	33265413	906772	33271216	1021675	33259626	0.83395	33265413	1.00036	33271216	1.04803	33259626	98896.8163558966	33265413	906445.67955536	33271216	974852.81909869	33276208	75767	33281996	906120	33287784	1085025	33276208	0.83335	33281996	1.0007	33287784	1.04849	33276208	90918.5816283674	33281996	905486.159688218	33287784	1034845.34902574
279	33363054	71497	33368841	854613	33374645	972754	33363054	0.83382	33368841	1.00083	33374645	1.04822	33363054	85746.3241466983	33368841	853904.259464644	33374645	928005.571349526	33379621	83173	33385409	908634	33391196	1024216	33379621	0.83367	33385409	1.00076	33391196	1.04814	33379621	99767.2940132187	33385409	907943.962588433	33391196	977174.804892476	33396173	75832	33401960	907099	33407763	1084120	33396173	0.83303	33401960	1.00132	33407763	1.0481	33396173	91031.5354789143	33401960	905903.207765749	33407763	1034366.94971854
280	33483065	71828	33488852	856283	33494671	973504	33483065	0.83337	33488852	1.0002	33494671	1.04804	33483065	86189.8076484635	33488852	856111.777644471	33494671	928880.577077211	33499632	82814	33505420	906742	33511207	1023346	33499632	0.8331	33505420	0.99936	33511207	1.04786	33499632	99404.6332973232	33505420	907322.686519373	33511207	976605.653426985	33516199	76228	33521971	906267	33527774	1083342	33516199	0.83277	33521971	1.00003	33527774	1.04813	33516199	91535.4779831166	33521971	906239.812805616	33527774	1033595.06931392
281	33603076	71685	33608863	855483	33614682	974679	33603076	0.8331	33608863	1.00031	33614682	1.04729	33603076	86046.0929060137	33608863	855217.882456439	33614682	930667.723362202	33619643	82625	33625431	908504	33631218	1023598	33619643	0.83302	33625431	1.00019	33631218	1.04704	33619643	99187.2944227029	33625431	908331.417030764	33631218	977611.170537897	33636195	75799	33641982	905815	33647785	1084058	33636195	0.83296	33641982	1.0013	33647785	1.04813	33636195	90999.5678063773	33641982	904638.969339858	33647785	1034278.19068245
282	33723087	71545	33728874	854469	33734693	975929	33723087	0.83279	33728874	0.99983	33734693	1.04601	33723087	85910.0133286903	33728874	854614.284428353	33734693	933001.596543054	33739670	82407	33745442	905501	33751245	1023298	33739670	0.83295	33745442	1.00015	33751245	1.04731	33739670	98933.9095984153	33745442	905365.195220717	33751245	977072.690989296	33756237	76344	33762009	904133	33767812	1087217	33756237	0.83248	33762009	1.00019	33767812	1.04744	33756237	91706.7076686527	33762009	903961.247363001	33767812	1037975.44489422
283	33843098	71730	33848885	853385	33854704	974777	33843098	0.8334	33848885	0.99944	33854704	1.04712	33843098	86069.1144708423	33848885	853863.163371488	33854704	930912.407364963	33859681	82397	33865468	906995	33871256	1025485	33859681	0.83302	33865468	1.00149	33871256	1.04738	33859681	98913.5915104079	33865468	905645.58807377	33871256	979095.457236151	33876248	75863	33882035	904637	33887823	1084641	33876248	0.83219	33882035	1.00077	33887823	1.04802	33876248	91160.6724425912	33882035	903940.965456598	33887823	1034943.03543826
284	33963109	71417	33968943	850688	33974731	974822	33963109	0.83299	33968943	0.99934	33974731	1.04739	33963109	85735.7231179246	33968943	851249.824884424	33974731	930715.39732096	33979707	83029	33985495	905973	33991298	1024604	33979707	0.83273	33985495	0.99989	33991298	1.04687	33979707	99706.9878592101	33985495	906072.667993479	33991298	978730.883490787	33996274	76441	34002062	903508	34007850	1084220	33996274	0.83248	34002062	0.99986	34007850	1.04681	33996274	91823.2269844321	34002062	903634.508831236	34007850	1035737.14427642
285	34083120	71427	34088907	852226	34094711	977523	34083120	0.83203	34088907	0.99911	34094711	1.04653	34083120	85846.6641827819	34088907	852985.156789543	34094711	934061.135371179	34099687	83233	34105475	906254	34111278	1025950	34099687	0.83175	34105475	0.99945	34111278	1.04671	34099687	100069.732491734	34105475	906752.713992696	34111278	980166.426230761	34116270	76466	34122057	905686	34127861	1083950	34116270	0.8333	34122057	0.99933	34127861	1.04688	34116270	91762.8705148206	34122057	906293.216455025	34127861	1035409.98013144
286	34203131	71657	34208918	854785	34214737	977611	34203131	0.8326	34208918	0.99995	34214737	1.04705	34203131	86064.1364400673	34208918	854827.741387069	34214737	933681.295067093	34219698	83461	34225486	906640	34231289	1025784	34219698	0.83212	34225486	0.99988	34231289	1.04625	34219698	100299.235687161	34225486	906748.809857183	34231289	980438.709677419	34236265	75985	34242053	904507	34247856	1086899	34236265	0.83251	34242053	1	34247856	1.04609	34236265	91272.1769107879	34242053	904507	34247856	1039010.98375857
287	34323142	71559	34328929	852552	34334733	976564	34323142	0.83249	34328929	0.99954	34334733	1.04589	34323142	85957.7892827542	34328929	852944.354403025	34334733	933715.782730498	34339709	82872	34345497	905655	34351300	1025447	34339709	0.83259	34345497	0.99994	34351300	1.04679	34339709	99535.1853853638	34345497	905709.342560554	34351300	979611.001251445	34356276	76568	34362064	904075	34367867	1088634	34356276	0.83219	34362064	0.9988	34367867	1.04718	34356276	92007.834749276	34362064	905161.193432119	34367867	1039586.31753853
288	34443153	72058	34448940	852117	34454744	975240	34443153	0.83205	34448940	0.99817	34454744	1.04643	34443153	86602.9685716003	34448940	853679.232996384	34454744	931968.693558097	34459720	83026	34465508	904852	34471295	1026148	34459720	0.83206	34465508	0.99919	34471295	1.04598	34459720	99783.6694469149	34465508	905585.524274662	34471295	981039.790435764	34476287	76144	34482075	904017	34487862	1085661	34476287	0.83219	34482075	0.99936	34487862	1.04684	34476287	91498.3357166032	34482075	904595.941402498	34487862	1037083.98609148
289	34563164	71224	34568951	853766	34574770	978929	34563164	0.83213	34568951	1.00003	34574770	1.04667	34563164	85592.395418985	34568951	853740.387788367	34574770	935279.505479282	34579762	83376	34585550	905908	34591369	1026348	34579762	0.83193	34585550	0.99901	34591369	1.04666	34579762	100219.970430204	34585550	906805.737680303	34591369	980593.506965012	34596345	76017	34602117	905379	34607920	1086076	34596345	0.83193	34602117	0.99978	34607920	1.04607	34596345	91374.274277884	34602117	905578.227209986	34607920	1038244.09456346
290	34683175	71315	34688962	853815	34694781	978859	34683175	0.83306	34688962	1.00005	34694781	1.04744	34683175	85606.0787938444	34688962	853772.311384431	34694781	934525.127930956	34699758	83553	34705530	904944	34711333	1031034	34699758	0.83254	34705530	0.99994	34711333	1.04794	34699758	100359.141903092	34705530	904998.299897994	34711333	983867.396988377	34716325	76413	34722112	904006	34727900	1087409	34716325	0.83316	34722112	0.99928	34727900	1.04713	34716325	91714.6766527438	34722112	904657.353294372	34727900	1038466.09303525
291	34803186	71628	34808973	854989	34814777	980399	34803186	0.83211	34808973	0.99911	34814777	1.04676	34803186	86079.9653891913	34808973	855750.618050065	34814777	936603.423898506	34819753	83343	34825541	908184	34831344	1030310	34819753	0.83253	34825541	0.99974	34831344	1.04669	34819753	100108.104212461	34825541	908420.189249205	34831344	984350.667341811	34836320	76999	34842108	904129	34847911	1092235	34836320	0.83259	34842108	0.9999	34847911	1.04705	34836320	92481.2933136358	34842108	904219.421942194	34847911	1043154.57714531
292	34923197	71675	34928984	854531	34934803	982314	34923197	0.832	34928984	0.99925	34934803	1.04647	34923197	86147.8365384615	34928984	855172.379284463	34934803	938692.939119134	34939764	83415	34945552	906451	34951355	1027482	34939764	0.83316	34945552	0.99884	34951355	1.04577	34939764	100118.824715541	34945552	907503.704296985	34951355	982512.40712585	34956347	77084	34962135	906239	34967922	1090731	34956347	0.83305	34962135	0.99977	34967922	1.04693	34956347	92532.2609687294	34962135	906447.482921072	34967922	1041837.56316086
293	35043208	70998	35048995	852485	35054799	982104	35043208	0.83251	35048995	0.99977	35054799	1.04712	35043208	85281.8584761745	35048995	852681.116656831	35054799	937909.695163878	35059775	83877	35065563	906740	35071366	1028518	35059775	0.83217	35065563	0.99984	35071366	1.04628	35059775	100793.10717762	35065563	906885.101616259	35071366	983023.664793363	35076327	76263	35082114	906693	35087918	1088899	35076327	0.83245	35082114	1.00023	35087918	1.04704	35076327	91612.7094720404	35082114	906484.508563031	35087918	1039978.4153423
294	35163219	71379	35168991	853806	35174794	982652	35163219	0.8333	35168991	0.99995	35174794	1.04745	35163219	85658.2263290532	35168991	853848.692434622	35174794	938137.381259248	35179770	83625	35185558	908498	35191346	1028959	35179770	0.83258	35185558	1.00077	35191346	1.04642	35179770	100440.798481828	35185558	907798.994774024	35191346	983313.583455974	35196322	76262	35202110	904343	35207897	1090739	35196322	0.83296	35202110	1.00022	35207897	1.04732	35196322	91555.4168267384	35202110	904144.088300574	35207897	1041457.24324944
295	35283230	71476	35289002	854152	35294805	980409	35283230	0.8324	35289002	0.99967	35294805	1.04722	35283230	85867.3714560308	35289002	854433.963207859	35294805	936201.562231432	35299782	83182	35305569	905639	35311388	1031422	35299782	0.83257	35305569	0.99973	35311388	1.04801	35299782	99909.9174844157	35305569	905883.588568914	35311388	984171.906756615	35316364	76896	35322136	905133	35327940	1093587	35316364	0.83264	35322136	1.00054	35327940	1.04841	35316364	92352.0368946964	35322136	904644.491974334	35327940	1043090.96632043
296	35403241	71960	35409044	856196	35414847	983401	35403241	0.83279	35409044	1.00026	35414847	1.04761	35403241	86408.3382365302	35409044	855973.446903805	35414847	938709.061578259	35419824	83254	35425596	907051	35431399	1032956	35419824	0.83207	35425596	0.99985	35431399	1.04748	35419824	100056.485632218	35425596	907187.078061709	35431399	986134.34146714	35436391	76933	35442179	905687	35447982	1092472	35436391	0.83174	35442179	0.99952	35447982	1.04706	35436391	92496.4532185539	35442179	906121.938530495	35447982	1043370.96250454
297	35523252	71530	35529040	853630	35534843	983225	35523252	0.83223	35529040	0.9994	35534843	1.04588	35523252	85949.7975319323	35529040	854142.485491295	35534843	940093.509771676	35539819	83551	35545607	907378	35551410	1030752	35539819	0.83224	35545607	0.99999	35551410	1.04616	35539819	100392.915505143	35545607	907387.073870739	35551410	985271.851342051	35556386	76747	35562190	907075	35568008	1093811	35556386	0.83179	35562190	0.99976	35568008	1.04662	35556386	92267.2790007093	35562190	907292.750260062	35568008	1045088.95301064
298	35643263	71506	35649066	855629	35654869	985318	35643263	0.8326	35649066	0.99936	35654869	1.0468	35643263	85882.7768436224	35649066	856176.95325008	35654869	941266.71761559	35659846	82979	35665633	907756	35671437	1034925	35659846	0.83167	35665633	0.99929	35671437	1.04638	35659846	99773.9488018084	35665633	908400.964684926	35671437	989052.734188345	35676413	76382	35682201	905126	35688019	1092594	35676413	0.83272	35682201	0.99876	35688019	1.04609	35676413	91725.9102699587	35682201	906249.749689615	35688019	1044455.0660077
299	35763274	71226	35769062	853366	35774865	985157	35763274	0.83193	35769062	1.00004	35774865	1.04722	35763274	85615.3762936786	35769062	853331.866725331	35774865	940735.471056702	35779841	83605	35785629	905944	35791432	1036225	35779841	0.83185	35785629	0.99878	35791432	1.04671	35779841	100504.898719721	35785629	907050.601734116	35791432	989982.898797184	35796408	76455	35802180	905906	35807968	1093895	35796408	0.83221	35802180	1.00042	35807968	1.04775	35796408	91869.8405450547	35802180	905525.67921473	35807968	1044041.99475066
300	35883285	71827	35889073	854808	35894876	984536	35883285	0.8322	35889073	0.99942	35894876	1.04568	35883285	86309.7813025715	35889073	855304.076364291	35894876	941527.044602556	35899852	83417	35905640	907171	35911443	1034569	35899852	0.83192	35905640	0.99926	35911443	1.04639	35899852	100270.458697952	35905640	907842.803674719	35911443	988703.064822867	35916419	76954	35922207	906793	35928010	1095601	35916419	0.83269	35922207	1	35928010	1.0477	35916419	92416.1452641439	35922207	906793	35928010	1045720.14889759
301	36003296	71865	36009084	855443	36014887	987126	36003296	0.83259	36009084	0.99998	36014887	1.04721	36003296	86314.9929737326	36009084	855460.109202184	36014887	942624.688457902	36019879	83222	36025651	909368	36031454	1036302	36019879	0.83215	36025651	1.00038	36031454	1.04645	36019879	100008.411944962	36025651	909022.571422859	36031454	990302.451144345	36036446	76922	36042234	909003	36048037	1096848	36036446	0.83286	36042234	1.00066	36048037	1.04713	36036446	92358.8598323848	36042234	908403.453720544	36048037	1047480.25555566
